"id","query","language","intent","terminal","entities","expected_response","notes"
"92","کیا میں ملتان سے مٹی کے برتن چیک شدہ سامان میں لا سکتا ہوں؟","ur","baggage","departure","{""item"":""pottery""}","جی ہاں، آپ مٹی کے برتن، سیرامک اشیاء، اور روایتی ملتانی نیلے برتن چیک شدہ سامان میں منتقل کر سکتے ہیں، لیکن پیکنگ میں انتہائی احتیاط برتنی چاہیے کیونکہ یہ اشیاء بہت نازک ہیں اور بیگیج ہینڈلنگ کے دوران آسانی سے ٹوٹ جاتی ہیں۔ ملتانی برتن، ٹائل ورک، اور سیرامک کے ٹکڑوں جیسی پاکستانی دستکاری عام طور پر مسافروں کی طرف سے تحائف یا ذاتی اشیاء کے طور پر منتقل کی جاتی ہیں۔ ہر برتن کے ٹکڑے کو انفرادی طور پر ببل ریپ، فوم، یا موٹے کاغذ کی کئی تہوں میں لپیٹنا چاہیے۔ لپٹے ہوئے اشیاء کو اپنے سوٹ کیس کے بیچ میں نرم اشیاء جیسے کپڑوں سے گھیرے ہوئے رکھیں۔ سخت کنارے اور کونے سے دور رکھیں۔ اگر آپ متعدد برتن کے ٹکڑے لے جا رہے ہیں تو ہر ٹکڑے کے درمیان موٹا کشننگ رکھیں تاکہ وہ ایک دوسرے سے نہ ٹکرائیں۔ بڑے یا قیمتی ٹکڑوں کے لیے، پیشہ ورانہ بیگیج ریپنگ سروس استعمال کرنے پر غور کریں جو اضافی تحفظ کی تہہ فراہم کرتی ہے۔ یاد رکھیں کہ باوجود بہترین پیکنگ کے، نازک اشیاء کو ٹرانزٹ میں نقصان ہو سکتا ہے، تو واقعی قیمتی یا بے قیمت ٹکڑوں کو کیبن بیگیج میں لے جانا بہتر ہو سکتا ہے اگر سائز اجازت دیتا ہے۔","نازک برتن"
"93","بارش ہوئی اور میرا بیگ راستے میں گیلا ہو گیا، کیا وہ اسے قبول کریں گے؟","ur","baggage","departure","{""issue"":""wet baggage""}","جی ہاں، بارش سے قدرے گیلا سامان اسلام آباد انٹرنیشنل ایئرپورٹ پر چیک ان کے لیے قابل قبول ہے، کیونکہ ایئرپورٹ عملہ سمجھتا ہے کہ موسمی حالات بعض اوقات ایئرپورٹ تک نقل و حمل کے دوران سامان کو نم ہونے کا سبب بنتے ہیں، خاص طور پر اسلام آباد راولپنڈی علاقے میں جہاں بارش اچانک آ سکتی ہے۔ تاہم، چیک ان سے پہلے نمی کو دور کرنا آپ کے مفاد میں ہے۔ اگر بیرونی حصہ صرف نم ہے تو اسے تولیے یا کپڑے سے صاف کر دیں۔ اگر یہ بہت گیلا ہے تو چیک ان کاؤنٹرز کے قریب بیگیج ریپنگ سروس استعمال کرنے پر غور کریں، جو نمی کو بند کر دے گی اور پرواز کے دوران آپ کے بیگ کے خشک ہونے میں مدد کرے گی۔ سب سے اہم تشویش آپ کے بیگ کے اندر کے مواد کی حفاظت ہے - فوری طور پر چیک کریں کہ پانی اندر داخل نہیں ہوا، خاص طور پر زپ اور سیم کے آس پاس۔ اگر آپ کے پاس الیکٹرانکس، کاغذی دستاویزات، یا نمی سے حساس اشیاء ہیں اور انہیں نمی لگی ہے تو فوری طور پر انہیں نکال دیں اور کیبن بیگیج میں منتقل کر دیں۔ مستقبل کی روک تھام کے لیے، واٹر پروف بیگ کور یا بڑے پلاسٹک بیگ لے جانے پر غور کریں۔","بارش سے گیلا بیگ"
"94","میں لاہور کرکٹ بیٹ اور سٹمپس لے جانا چاہتا ہوں، کیا یہ جائز ہے؟","ur","baggage","departure","{""item"":""cricket equipment""}","جی ہاں، کرکٹ کے بیٹ، سٹمپس، پیڈز، ہیلمٹ، دستانے، اور حفاظتی گیئر سمیت کرکٹ کا سامان اسلام آباد سے لاہور یا کسی بھی دوسرے ملکی راستے پر چیک شدہ بیگیج میں منتقل کیا جا سکتا ہے، اور پاکستان کے کرکٹ کے جنون کو دیکھتے ہوئے یہ بہت عام ہے۔ آپ کا کرکٹ کا سامان آپ کے باقاعدہ چیک شدہ بیگیج وزن الاؤنس میں شمار ہوگا، تو اگر آپ کے پاس بیٹ، پیڈز، ہیلمٹ، دستانے، اور سٹمپس کے ساتھ مکمل کرکٹ کٹ بیگ ہے تو یہ کافی بھاری ہو سکتا ہے - چیک ان سے پہلے اپنے بیگ کا وزن کریں۔ کرکٹ کے بیٹ ممکنہ ہتھیار سمجھے جاتے ہیں اور کسی بھی حالت میں کیبن بیگیج میں نہیں لے جائے جا سکتے - انہیں چیک ان کرنا ضروری ہے۔ سٹمپس، چونکہ وہ لکڑی کے ڈنڈے ہیں، بھی چیک شدہ بیگیج میں ہونے چاہیے۔ پیڈز، دستانے، اور دیگر نرم حفاظتی سامان کو تکنیکی طور پر کیبن بیگیج میں لے جایا جا سکتا ہے لیکن عام طور پر باقی گیئر کے ساتھ چیک کیا جاتا ہے۔ قیمتی سائن شدہ بیٹوں کے لیے، انہیں ببل ریپ میں محفوظ طریقے سے لپیٹنے پر غور کریں اور اگر ممکن ہو تو اضافی بیگیج انشورنس خریدیں۔","کرکٹ گیئر"
"95","کیا میں 3 دن میں واپس آؤں گا تو اپنے بیگ یہاں چھوڑ سکتا ہوں؟","ur","baggage","departure","{""service"":""long-term storage""}","نہیں، اسلام آباد انٹرنیشنل ایئرپورٹ ان مسافروں کے لیے کئی دن یا طویل مدتی بیگیج اسٹوریج سہولیات پیش نہیں کرتا جو آگے سفر کر رہے ہیں اور بعد میں واپس آرہے ہیں۔ ایئرپورٹ پر دستیاب لیفٹ لگیج سروس صرف پرواز کی تاخیر، لے اوور، یا مختصر دوروں کے دوران اسی دن یا راتوں رات اسٹوریج کے لیے ڈیزائن کی گئی ہے، نہ کہ الگ سفروں کے درمیان کئی دنوں تک اسٹوریج کے لیے۔ 3 دن یا اس سے زیادہ کے لیے سامان اسٹور کرنے کے لیے، آپ کو راولپنڈی یا اسلام آباد شہر میں تجارتی اسٹوریج سہولیات استعمال کرنی ہوں گی۔ کچھ آپشنز میں سیلف اسٹوریج کمپنیاں شامل ہیں جو محفوظ لاکر سروسز پیش کرتی ہیں، یا کچھ ہوٹل اپنے مہمانوں کے لیے لگیج اسٹوریج کی اجازت دیتے ہیں۔ متبادل طور پر، اگر آپ کے اسلام آباد یا راولپنڈی میں دوست یا رشتہ دار ہیں تو آپ اپنا سامان عارضی طور پر ان کے پاس چھوڑ سکتے ہیں۔ مستقبل کے سفروں کے لیے، بہتر ہے کہ صرف اپنے ساتھ ضروری سامان لیں اور بڑے بیگ گھر یا قابل اعتماد جگہ پر چھوڑ دیں۔","طویل مدتی اسٹوریج نہیں"
"96","میں اپنے ہاسٹل کے لیے الیکٹرک آئرن لے جا رہا ہوں، کیا میں اسے چیک کر سکتا ہوں؟","ur","baggage","departure","{""item"":""electric iron""}","جی ہاں، الیکٹرک آئرن اور دیگر گھریلو برقی آلات اسلام آباد انٹرنیشنل ایئرپورٹ پر چیک شدہ بیگیج میں مکمل طور پر جائز ہیں۔ طالب علم اور پیشہ ور افراد اکثر چھوٹے آلات جیسے آئرن، کیتلی، امرشن ہیٹر، اور پنکھے ہاسٹلز، یونیورسٹیوں، یا نئی رہائش میں منتقل ہوتے وقت منتقل کرتے ہیں۔ اپنے الیکٹرک آئرن کو چیک شدہ سامان میں پیک کرنے سے پہلے، یقینی بنائیں کہ اگر حال ہی میں استعمال ہوا تھا تو یہ مکمل طور پر ٹھنڈا ہو گیا ہے۔ بھاپ والے آئرن کے ذخیروں سے کوئی بھی پانی خالی کر دیں، کیونکہ پانی بیگیج ہینڈلنگ کے دوران لیک ہو سکتا ہے اور آپ کے کپڑوں یا دیگر اشیاء کو نقصان پہنچا سکتا ہے۔ پاور کورڈ کو آئرن کے اردگرد احتیاط سے لپیٹیں اور اگر ممکن ہو تو اسے اس کے اصل باکس میں پیک کریں، یا اسے کپڑوں یا تولیوں میں لپیٹیں تاکہ اضافی کشننگ فراہم کی جا سکے۔ اگر آئرن کی نوک تیز ہے تو اسے اس طرح پیک کریں کہ یہ بیگ کے کپڑے یا دیگر اشیاء میں سوراخ نہ کرے۔ آئرن وزنی اشیاء ہیں تو اس کے وزن پر غور کریں جب آپ اپنے مجموعی بیگیج الاؤنس کا حساب لگائیں۔","الیکٹرک آئرن"
"97","میرے کمپنی کے بیگ پر ہر جگہ لوگو اسٹیکرز ہیں، کیا یہ قابل قبول ہے؟","ur","baggage","departure","{}","جی ہاں، کمپنی کے لوگو، برانڈ اسٹیکرز، اور آرائشی لیبلز والا سامان مکمل طور پر قابل قبول ہے اور درحقیقت اسلام آباد انٹرنیشنل ایئرپورٹ پر کافی عام ہے۔ بہت سے مسافر اپنے بیگ کو ذاتی بنانے کے لیے اسٹیکرز استعمال کرتے ہیں، جو انہیں بیگیج کیروسل پر آسانی سے قابل شناخت بناتا ہے اور کسی دوسرے مسافر کی طرف سے غلطی سے آپ کا بیگ لے جانے کا امکان کم کرتا ہے کیونکہ بہت سے سوٹ کیس ایک جیسے لگتے ہیں۔ کارپوریشنز سے کمپنی برانڈڈ بیگ، واقعات سے پروموشنل بیگ، یا سفری اسٹیکرز سے ڈھکے ہوئے سامان سب ایئرپورٹس پر معیاری نظارے ہیں۔ واحد پابندی یہ ہوگی اگر اسٹیکرز یا لوگو میں جارحانہ مواد، نفرت کی علامات، یا نامناسب تصاویر ہوں، جس صورت میں سیکیورٹی یا ایئرلائن عملہ آپ کو بیگ کو بورڈ کرنے سے پہلے جارحانہ اسٹیکرز ہٹانے کے لیے کہہ سکتا ہے۔ عام کمپنی کے لوگو، سفری منزل اسٹیکرز، یونیورسٹی کے لیبلز، اور برانڈ مارکنگ بالکل ٹھیک ہیں اور درحقیقت آپ کے بیگ کو مخصوص اور تلاش کرنے میں آسان بناتی ہیں۔ کچھ مسافر جان بوجھ کر اپنے بیگ کو رنگین ٹیپ، ربن، یا کئی اسٹیکرز سے نمایاں بناتے ہیں تاکہ بیگیج کلیم پر فوری شناخت ہو سکے۔","لوگو اسٹیکرز ٹھیک ہیں"
"98","کیا میں اپنے چیک شدہ بیگ میں چڑھائی کی رسی اور کیربینر پیک کر سکتا ہوں؟","ur","baggage","departure","{""item"":""climbing equipment""}","جی ہاں، پہاڑی چڑھائی اور چٹان چڑھائی کا سامان بشمول رسیاں، کیربینر، ہارنس، بیلے ڈیوائسز، اسینڈرز، ڈیسینڈرز، اور چڑھائی کے جوتے پاکستانی ایئرپورٹس پر چیک شدہ بیگیج میں جائز ہیں۔ پاکستان میں ایک مضبوط کوہ پیمائی کمیونٹی ہے جس میں بہت سے کوہ پیما شمالی علاقوں جیسے گلگت بلتستان، ہنزہ، اور کے ٹو بیس کیمپ کی طرف جاتے ہیں، تو چڑھائی کا گیئر عام طور پر منتقل کیا جاتا ہے۔ آپ کا سامان آپ کے باقاعدہ چیک شدہ بیگیج وزن الاؤنس میں شمار ہوگا، اور چڑھائی کا گیئر خاص طور پر رسیوں کے ساتھ کافی بھاری ہو سکتا ہے۔ کیربینر جیسے دھاتی سامان کو احتیاط سے پیک کریں تاکہ وہ بیگ کے اندرونی حصے یا دیگر مواد کو نقصان نہ پہنچائیں۔ رسیوں کو صاف طریقے سے کنڈلی بنائیں اور انہیں محفوظ کریں۔ تیز اشیاء جیسے آئس ایکسز، کریمپنز، اور چڑھائی کے پیگ کو بہت احتیاط سے پیک کرنا چاہیے - ان کے تیز نکات کو شیتھ یا لپیٹ دیں اور انہیں اس طرح پیک کریں کہ وہ بیگ میں سوراخ نہ کر سکیں یا دیگر اشیاء کو نقصان نہ پہنچائیں۔ کچھ ایئرلائنز سپورٹس ایکوئپمنٹ الاؤنس پیش کرتی ہیں یا چڑھائی کے گیئر کے لیے الاؤنس میں اضافہ کرتی ہیں - یہ چیک کرنے کے لیے اپنی ایئرلائن سے رابطہ کریں۔","چڑھائی کا گیئر"
"99","میں اسلام آباد سے پشاور کو منتقل ہو رہا ہوں، کیا میرا بیگ براہ راست جائے گا؟","ur","baggage","departure","{""flight_type"":""domestic connection""}","ایک ہی ایئرلائن پر پاکستان کے اندر منسلک ملکی پروازوں کے لیے، آپ کا چیک شدہ بیگیج عام طور پر براہ راست آپ کی آخری منزل تک چیک کیا جاتا ہے، یعنی آپ کو اسلام آباد میں اسے جمع کرنے اور دوبارہ چیک کرنے کی ضرورت نہیں ہوگی۔ جب آپ اپنے اصل شہر میں چیک ان کریں تو چیک ان ایجنٹ کو مطلع کریں کہ آپ کی منسلک پرواز ہے اور دونوں پرواز کی تفصیلات فراہم کریں - وہ آپ کے بیگ کو اسلام آباد کے راستے پشاور تک راستے کے لیبلز کے ساتھ ٹیگ کریں گے۔ آپ کو بیگیج کلیم ٹیگ ملیں گے اور عملے کو واضح طور پر تصدیق کرنی چاہیے کہ آپ کا بیگ آپ کی آخری منزل تک چیک کیا گیا ہے۔ تاہم، چیک ان پر اس کی واضح تصدیق کرنا ضروری ہے۔ اگر آپ مختلف ایئرلائنز کے ساتھ سفر کر رہے ہیں یا اگر آپ نے الگ الگ ٹکٹ بک کیے ہیں تو آپ کو اسلام آباد میں اپنا بیگ جمع کرنا، کسٹمز اور امیگریشن سے گزرنا اگر بین الاقوامی ہے، اور پھر پشاور کی پرواز کے لیے دوبارہ چیک ان کرنا ہوگا۔ یقینی بنائیں کہ آپ کے پاس پروازوں کے درمیان کافی وقت ہے - ملکی کنکشنز کے لیے کم از کم 2 گھنٹے کی سفارش کی جاتی ہے۔","ملکی منتقلی"
"100","کیا میں اپنے ہینڈ لگیج میں سبز چائے اور جڑی بوٹیوں کی چائے لے جا سکتا ہوں؟","ur","baggage","departure","{""item"":""tea""}","جی ہاں، آپ اسلام آباد انٹرنیشنل ایئرپورٹ پر اپنے ہینڈ لگیج میں بغیر کسی پابندی کے سبز چائے، جڑی بوٹیوں کی چائے، سیاہ چائے، روایتی کشمیری کہوا، اور دیگر چائے کی مصنوعات لے جا سکتے ہیں۔ خشک شکل میں چائے - چاہے ڈھیلی چائے کی پتیاں، چائے کے بیگ، چائے کا پاؤڈر، یا خشک جڑی بوٹیاں ہوں - مائع یا محدود مادے کے طور پر درجہ بند نہیں ہے، تو معیاری بیگیج قوانین لاگو ہوتے ہیں۔ یہ اشیاء سیکیورٹی اسکریننگ سے آسانی سے گزرتی ہیں اور پاکستانی مسافروں کی طرف سے عام طور پر لے جائی جاتی ہیں جو اپنی پسندیدہ چائے کی برانڈز یا روایتی اقسام چاہتے ہیں جو ان کی منزل پر دستیاب نہیں ہو سکتیں۔ چائے کو اس کی اصل پیکیجنگ میں رکھنا بہترین ہے کیونکہ یہ مواد کی شناخت کو آسان بناتا ہے۔ اگر آپ بڑی مقدار میں یا ڈھیلی چائے کی پتیاں لے جا رہے ہیں تو انہیں سیل شدہ، واضح بیگ یا کنٹینرز میں پیک کرنے پر غور کریں۔ یاد رکھیں کہ اگر آپ بین الاقوامی طور پر سفر کر رہے ہیں تو آپ کی منزل کی سرزمین میں خوراک اور زرعی مصنوعات کی درآمد پر اپنی پابندیاں ہو سکتی ہیں، تو پہنچنے سے پہلے چیک کریں۔","چائے کی مصنوعات"
"101","اکانومی کلاس میں سامان کی کتنی اجازت ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{}","اکانومی کلاس مسافروں کو 20 کلو چیک شدہ سامان اور 7 کلو کیبن سامان کی اجازت ہے","عام سوال | Auto-generated"
"102","اضافی سامان کا کتنا چارج ہے۔ براہِ کرم؟","ur","baggage","departure","{}","اضافی سامان کی قیمت ملکی پروازوں کے لیے فی کلو 800 روپے اور بین الاقوامی پروازوں کے لیے فی کلو 15 ڈالر ہے","قیمت کا سوال | Auto-generated"
"103","کیا میں ہینڈ لگیج کے ساتھ لیپ ٹاپ بیگ بھی لے جا سکتا ہوں؟ [3]","ur","baggage","departure","{}","جی ہاں، آپ اپنے کیبن سامان کے علاوہ ایک لیپ ٹاپ بیگ یا ہینڈ بیگ لے جا سکتے ہیں","کیبن سامان کے قواعد | Auto-generated"
"104","چیک شدہ سامان میں کون سی اشیاء ممنوع ہیں؟ [4]","ur","baggage","departure","{}","ممنوعہ اشیاء میں لتھیم بیٹریاں، پاور بینک، لائٹر، تیز دھار چیزیں اور آتش گیر مواد شامل ہیں","حفاظتی ضابطے | Auto-generated"
"105","کیبن سامان کی وزن کی حد کیا ہے؟ [5]","ur","baggage","departure","{}","کیبن سامان کا وزن 7 کلو سے زیادہ نہیں ہونا چاہیے اور سائز 56 سینٹی میٹر x 36 سینٹی میٹر x 23 سینٹی میٹر ہونا چاہیے","معیاری حدود | Auto-generated"
"106","سامان جمع کرانے کا کاؤنٹر کہاں ہے۔ براہِ کرم؟","ur","baggage","departure","{}","سامان جمع کرانے کے کاؤنٹر آپ کی ایئر لائن کے چیک ان کے علاقے میں روانگی ہال میں واقع ہیں","مقام کا سوال | Auto-generated"
"107","کیا میں ہوائی اڈے پر اضافی سامان چیک ان کر سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{}","جی ہاں، آپ دستیابی کے مطابق چیک ان کاؤنٹر پر اضافی سامان کی اجازت خرید سکتے ہیں","آخری لمحے کی خریداری | Auto-generated"
"108","بچوں کے لیے سامان کی اجازت کیا ہے۔ براہِ کرم؟","ur","baggage","departure","{""passenger_type"":""infant""}","شیر خوار بچوں کو 10 کلو چیک شدہ سامان اور ایک تہہ ہونے والی گاڑی یا کار سیٹ کی اجازت ہے","خاندانی سفر | Auto-generated"
"109","کیا موسیقی کے آلات کیبن سامان کے طور پر لے جا سکتے ہیں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""musical instrument""}","چھوٹے موسیقی کے آلات جو اوور ہیڈ بن میں آ جائیں اجازت ہیں؛ بڑے آلات چیک کرنے ہوں گے یا اضافی سیٹ چاہیے","خاص اشیاء | Auto-generated"
"110","سامان چیک ان کے لیے کتنی جلدی پہنچنا چاہیے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{}","بین الاقوامی پروازوں سے کم از کم 3 گھنٹے پہلے اور ملکی پروازوں سے 2 گھنٹے پہلے پہنچیں","وقت کی تجویز | Auto-generated"
"111","کیا میں اپنے چیک شدہ سامان کو تالا لگا سکتا ہوں؟ [11]","ur","baggage","departure","{}","جی ہاں، آپ TSA منظور شدہ تالے استعمال کر سکتے ہیں؛ عام تالوں سے بچیں کیونکہ سیکیورٹی کو آپ کے بیگ کا معائنہ کرنا پڑ سکتا ہے","حفاظتی مشورہ | Auto-generated"
"112","اگر میرا سامان زیادہ وزنی ہو تو کیا ہوگا؟ براہِ کرم تصدیق کریں۔","ur","bagbage","departure","{}","آپ کو اضافی سامان کی فیس دینی ہوگی یا وزن کی حد پوری کرنے کے لیے چیزیں نکالنی ہوں گی","عام تشویش | Auto-generated"
"113","کیا کھیلوں کا سامان چیک شدہ سامان میں اجازت ہے؟ [13]","ur","baggage","departure","{""item"":""sports equipment""}","جی ہاں، گولف کلب اور سکی جیسے کھیلوں کا سامان اجازت ہے لیکن اضافی چارجز لگ سکتے ہیں","خاص سامان | Auto-generated"
"114","کیا میں اپنے کیبن بیگ میں مائعات لے جا سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""liquids""}","مائعات 100 ملی لیٹر یا اس سے کم کے کنٹینرز میں ہونے چاہئیں، صاف پلاسٹک بیگ میں رکھے ہوئے (زیادہ سے زیادہ 1 لیٹر)","سیکیورٹی قاعدہ | Auto-generated"
"115","بزنس کلاس کا سامان کی اجازت کیا ہے۔ براہِ کرم؟","ur","baggage","departure","{""class"":""business""}","بزنس کلاس مسافروں کو 30 کلو چیک شدہ سامان اور 7 کلو کیبن سامان کی اجازت ہے","پریمیم کلاس | Auto-generated"
"116","کیا پاور بینک چیک شدہ سامان میں لے جا سکتے ہیں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""power bank""}","نہیں، پاور بینک صرف کیبن سامان میں ہونے چاہئیں آگ کی حفاظت کے ضوابط کی وجہ سے","اہم پابندی | Auto-generated"
"117","کیا میں ہوائی اڈے پر اپنے سامان کو لپیٹ سکتا ہوں؟ [17]","ur","baggage","departure","{}","جی ہاں، چیک ان کے علاقے کے قریب فیس کے عوض سامان لپیٹنے کی سروس دستیاب ہے","اضافی خدمت | Auto-generated"
"118","کیبن سامان کے طور پر کتنے سائز کا بیگ اجازت ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{}","زیادہ سے زیادہ سائز 56 سینٹی میٹر x 36 سینٹی میٹر x 23 سینٹی میٹر ہے","سائز کی پابندیاں | Auto-generated"
"119","میں مفت میں کتنے بیگ چیک ان کر سکتا ہوں؟ [19]","ur","baggage","departure","{}","یہ آپ کی ایئر لائن اور ٹکٹ کلاس پر منحصر ہے؛ اکانومی میں عام طور پر 1-2 بیگ اجازت ہیں","ایئر لائن کے لحاظ سے مختلف | Auto-generated"
"120","کیا ڈیوٹی فری اشیاء کیبن سامان کی اجازت میں شامل ہیں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""duty-free""}","ڈیوٹی فری خریداریاں عام طور پر آپ کے کیبن سامان کی اجازت کے علاوہ ہوتی ہیں","خریداری کی استثنیٰ | Auto-generated"
"121","کیا میں اپنے چیک شدہ سامان میں کھانے کی اشیاء لے جا سکتا ہوں؟ [21]","ur","baggage","departure","{""item"":""food""}","زیادہ تر غیر مائع کھانے کی اشیاء اجازت ہیں؛ تازہ پیداوار کے لیے منزل ملک کی پابندیاں چیک کریں","منزل کے لحاظ سے مختلف | Auto-generated"
"122","اگر میرا سامان سائز کی پابندیوں سے زیادہ ہو تو کیا ہوگا؟ [22]","ur","baggage","departure","{}","بڑے سائز کا سامان چیک کرنا ضروری ہے اور اضافی فیس لگ سکتی ہے","سائز کی خلاف ورزی | Auto-generated"
"123","کیا سامان جمع کرانے کے لیے الگ قطار ہے؟ [23]","ur","baggage","departure","{}","کچھ ایئر لائنز آن لائن چیک ان کرنے والے مسافروں کے لیے الگ سامان جمع کرانے کے کاؤنٹر فراہم کرتی ہیں","فاسٹ ٹریک آپشن | Auto-generated"
"124","کیا میں الیکٹرانکس چیک شدہ سامان میں لے جا سکتا ہوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""electronics""}","قیمتی الیکٹرانکس کیبن سامان میں لے جانے کی تجویز ہے تاکہ نقصان یا چوری سے بچا جا سکے","حفاظتی تجویز | Auto-generated"
"125","سامان چیک ان پر کون سی اشیاء کا اعلان کرنا ضروری ہے؟ [25]","ur","baggage","departure","{}","قیمتی اشیاء، نازک سامان، لتھیم بیٹریاں اور کسی بھی محدود اشیاء کا اعلان کریں","اعلان کی ضروریات | Auto-generated"
"126","کیا بڑے سائز کے سامان کے لیے ذخیرہ کی سہولیات ہیں۔ براہِ کرم؟","ur","baggage","departure","{}","بڑے سائز کے سامان کو خاص کاؤنٹروں پر سنبھالا جاتا ہے؛ مخصوص طریقہ کار کے لیے اپنی ایئر لائن سے رابطہ کریں","خاص نمٹنا | Auto-generated"
"127","کیا میں آن لائن چیک ان کے بعد سامان کی اجازت شامل کر سکتا ہوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{}","جی ہاں، آپ سامان جمع کرانے سے پہلے ہوائی اڈے کے کاؤنٹر پر اضافی اجازت خرید سکتے ہیں","چیک ان کے بعد خریداری | Auto-generated"
"128","کیبن سامان میں کیا اجازت نہیں ہے؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{}","تیز دھار چیزیں، اوزار، 100 ملی لیٹر سے زیادہ مائعات اور کھیلوں کا سامان کیبن میں اجازت نہیں","سیکیورٹی پابندیاں | Auto-generated"
"129","میں خراب شدہ سامان کی اطلاع کیسے دوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{}","ہوائی اڈہ چھوڑنے سے پہلے فوری طور پر ایئر لائن کے سامان کی سروس کاؤنٹر پر خراب شدہ سامان کی اطلاع دیں","نقصان کے دعوے | Auto-generated"
"130","کیا میں اپنی شادی کا لباس کیبن سامان کے طور پر لے جا سکتی ہوں؟ [30]","ur","baggage","departure","{""item"":""wedding dress""}","شادی کے لباس کیبن سامان کے طور پر لے جائے جا سکتے ہیں اگر وہ اوور ہیڈ بن میں آ جائیں یا آپ گارمنٹ بیگ کی درخواست کر سکتے ہیں","خاص موقع | Auto-generated"
"131","کیا عارضی طور پر سامان ذخیرہ کرنے کے لیے لاکر ہیں؟ [31]","ur","baggage","departure","{}","روانگی ہال میں فیس کے عوض عارضی سامان ذخیرہ کرنے کے لاکر دستیاب ہیں","ذخیرہ کا آپشن | Auto-generated"
"132","سامان چیک ان کے لیے کون سے دستاویزات چاہیے۔ براہِ کرم؟","ur","baggage","departure","{}","سامان چیک ان کے لیے آپ کو اپنا بورڈنگ پاس اور درست شناختی کارڈ/پاسپورٹ چاہیے","مطلوبہ دستاویزات | Auto-generated"
"133","کیا میں اپنے سامان کی اجازت کو بیگوں میں تقسیم کر سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{}","جی ہاں، آپ اپنے کل وزن کی اجازت کو متعدد بیگوں میں تقسیم کر سکتے ہیں جب تک کہ ہر ایک انفرادی بیگ کی حد سے تجاوز نہ کرے","وزن کی تقسیم | Auto-generated"
"134","کیا نازک اشیاء چیک شدہ سامان میں اجازت ہیں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""fragile""}","نازک اشیاء چیک کی جا سکتی ہیں لیکن مناسب طریقے سے پیک ہونی چاہئیں؛ قیمتی چیزیں کیبن میں لے جانے کی تجویز ہے","خطرے کا مشورہ | Auto-generated"
"135","طلباء کے لیے سامان کی اجازت کیا ہے؟ [35]","ur","baggage","departure","{""passenger_type"":""student""}","کچھ ایئر لائنز طلباء کے لیے اضافی سامان کی اجازت دیتی ہیں؛ مخصوص پالیسیوں کے لیے اپنی ایئر لائن سے چیک کریں","خاص زمرہ | Auto-generated"
"136","کیا میں دوائیں کیبن سامان میں لے جا سکتا ہوں؟ [36]","ur","baggage","departure","{""item"":""medicines""}","جی ہاں، نسخے کی دوائیں مناسب دستاویزات کے ساتھ کیبن سامان میں اجازت ہیں","طبی استثنیٰ | Auto-generated"
"137","ایئر لائنز کیبن سامان کے وزن کے بارے میں کتنی سخت ہیں۔ براہِ کرم؟","ur","baggage","departure","{}","زیادہ تر ایئر لائنز خاص طور پر چوٹی کے موسموں میں 7 کلو کی حد کو سختی سے نافذ کرتی ہیں","نفاذ کی سطح | Auto-generated"
"138","کیا میں پالتو جانوروں کے کیریئر کو سامان کے طور پر چیک ان کر سکتا ہوں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""pet carrier""}","منظور شدہ کیریئر میں چھوٹے پالتو جانور کیبن میں اجازت ہو سکتے ہیں؛ بڑے پالتو جانور چیک شدہ سامان یا کارگو کے طور پر سفر کریں","پالتو جانوروں کا سفر | Auto-generated"
"139","اپنے بیگ کو چیک کرنے سے پہلے مجھے کیا نکالنا چاہیے۔ براہِ کرم؟","ur","baggage","departure","{}","تمام قیمتی چیزیں، دستاویزات، چابیاں، دوائیں، الیکٹرانکس اور خراب ہونے والی اشیاء نکال دیں","چیک سے پہلے کی تیاری | Auto-generated"
"140","کیا کیمپنگ کا سامان اور خیمے اجازت ہیں؟ براہِ کرم تصدیق کریں۔","ur","baggage","departure","{""item"":""camping equipment""}","کیمپنگ کا سامان چیک شدہ سامان میں اجازت ہے؛ چاقو جیسی تیز دھار چیزیں مناسب طریقے سے پیک ہونی چاہئیں","آؤٹ ڈور گیئر | Auto-generated"
"141","کیا میں بچوں کا کھانا کیبن سامان میں لے جا سکتا ہوں۔ براہِ کرم؟","ur","baggage","departure","{""item"":""baby food""}","بچوں کا کھانا اور دودھ شیر خوار بچوں کے ساتھ سفر کرنے والے مسافروں کے لیے مائع پابندیوں سے مستثنیٰ ہیں","خاندانی استثنیٰ | Auto-generated"
