"id","query","language","intent","terminal","entities","expected_response","notes"
"172","کیا ہوائی اڈے میں پولیس یا سیکیورٹی اسٹیشن ہے۔ براہِ کرم؟","ur","facilities","departure","{""facility"":""police station"",""service"":""security""}","جی ہاں، ایئرپورٹ سیکیورٹی اور قانون نافذ کرنے والے اہلکار اسلام آباد انٹرنیشنل ایئرپورٹ میں 24/7 موجود ہیں۔ ایئرپورٹ سیکیورٹی کا مرکزی دفتر مرکزی روانگی ہال میں واقع ہے، اور سیکیورٹی اہلکار پورے ٹرمینل میں نمایاں طور پر موجود ہیں۔ ایئرپورٹس سیکیورٹی فورس اور سول ایوی ایشن اتھارٹی کے اہلکار ایئرپورٹ کی حفاظت اور سیکیورٹی کے لیے ذمہ دار ہیں۔ اگر آپ کو کسی ہنگامی صورتحال کی اطلاع دینے، چوری یا گمشدہ اشیاء کی رپورٹ کرنے، یا کسی سیکیورٹی تشویش کی اطلاع دینے کی ضرورت ہے، تو آپ: کسی بھی نمایاں سیکیورٹی اہلکار سے رابطہ کر سکتے ہیں، انفارمیشن ڈیسک پر جا سکتے ہیں جو سیکیورٹی سے رابطہ کر سکتے ہیں، یا ایمرجنسی ہیلپ لائن نمبرز استعمال کر سکتے ہیں جو پورے ٹرمینل میں پوسٹ کیے گئے ہیں۔ ایئرپورٹ میں سی سی ٹی وی کیمروں کی جامع نگرانی ہے اور سیکیورٹی پروٹوکول بین الاقوامی معیارات کو پورا کرتے ہیں۔","سیکیورٹی سروسز | Auto-generated"
"173","کیا معذور مسافروں کے لیے خصوصی پارکنگ ہے۔ براہِ کرم؟","ur","facilities","departure","{""service"":""parking"",""accessibility"":""disabled""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ معذور مسافروں اور کم نقل و حرکت والے افراد کے لیے مخصوص قابل رسائی پارکنگ کی جگہیں فراہم کرتا ہے۔ یہ خصوصی پارکنگ کی جگہیں ٹرمینل کے داخلی راستوں کے بالکل قریب واقع ہیں، جس سے پارکنگ سے ٹرمینل کی عمارت تک کی دوری کم سے کم ہوتی ہے۔ قابل رسائی پارکنگ کی جگہیں وسیع ہیں تاکہ وہیل چیئر اور نقل و حرکت کے آلات کے لیے کافی جگہ فراہم کی جا سکے۔ یہ جگہیں بین الاقوامی قابل رسائی کی علامت سے واضح طور پر نشان زد ہیں۔ ان جگہوں کو استعمال کرنے کے لیے، مسافروں کے پاس عام طور پر درست معذوری پارکنگ پرمٹ یا بیج ہونا چاہیے۔ پارکنگ کی شرحیں معیاری پارکنگ کی طرح ہی ہیں یا کچھ رعایتی ہو سکتی ہیں۔ پارکنگ کے علاقے سے ٹرمینل تک رسائی رمپس اور قابل رسائی راستوں سے لیس ہیں۔","قابل رسائی پارکنگ | Auto-generated"
"174","کیا ایئرپورٹ میں کپڑے دھونے کی سہولیات ہیں۔ براہِ کرم؟","ur","facilities","departure","{""service"":""laundry"",""facility"":""cleaning""}","نہیں، اسلام آباد انٹرنیشنل ایئرپورٹ کے مرکزی ٹرمینل میں سیلف سروس لانڈری یا کپڑے دھونے کی سہولیات فی الوقت عام مسافروں کے لیے دستیاب نہیں ہیں۔ تاہم، طویل لے اوور یا کپڑے دھونے کی ضروریات کے لیے کئی متبادل ہیں: قریبی ایئرپورٹ ہوٹلز اپنے مہمانوں کے لیے لانڈری سروسز پیش کرتے ہیں، اور کچھ غیر مہمانوں کو فیس کے عوض یہ خدمات فراہم کر سکتے ہیں۔ پریمیم لاؤنج میں بنیادی کپڑے دھونے یا صفائی کی خدمات دستیاب ہو سکتی ہیں لاؤنج تک رسائی والے مسافروں کے لیے، حالانکہ یہ عام نہیں ہے۔ اسلام آباد اور راولپنڈی شہروں میں لانڈری سروسز اور ڈرائی کلینرز دستیاب ہیں۔ چھوٹی صفائی کی ضروریات کے لیے، ریسٹ رومز میں دستیاب واش بیسنز استعمال کیے جا سکتے ہیں، اور سہولت اسٹورز سفری سائز کے ڈٹرجنٹ اور داغ ہٹانے والے فروخت کر سکتی ہیں۔","لانڈری سروسز | Auto-generated"
"175","کیا سینئر شہریوں کے لیے رعایتیں ہیں؟ [75]","ur","facilities","departure","{""service"":""senior discount"",""passenger"":""elderly""}","اگرچہ ایئرپورٹ کی سہولیات اور خدمات میں براہ راست رعایتیں عام طور پر محدود ہیں، لیکن سینئر شہری اور بزرگ مسافر کئی فوائد اور خصوصی خدمات سے فائدہ اٹھا سکتے ہیں۔ بہت سی ایئرلائنز سینئر شہریوں کے لیے رعایتی کرایے یا خصوصی پیکیج پیش کرتی ہیں، لہذا بکنگ کرتے وقت پوچھیں۔ سینئر مسافروں کے لیے ایئرپورٹ مدد کی خدمات دستیاب ہیں بشمول: مفت وہیل چیئر سروس اور اسکارٹ، ترجیحی بیٹھنے کے علاقے کچھ لاؤنجز میں، اور سیکیورٹی اسکریننگ میں خصوصی مدد۔ بعض ریستورانوں اور دکانوں میں سینئر رعایتیں دستیاب ہو سکتی ہیں، حالانکہ یہ مستقل نہیں ہیں۔ سب سے اہم فائدہ یہ ہے کہ بزرگ مسافر ترجیحی علاج کا مطالبہ کر سکتے ہیں اور عملہ عام طور پر سینئر شہریوں کے ساتھ احترام اور مدد سے پیش آتا ہے۔ اپنی شناخت اور عمر کا ثبوت ساتھ رکھیں تاکہ دستیاب کسی بھی رعایت سے فائدہ اٹھا سکیں۔","سینئر فوائد | Auto-generated"
"176","کیا ہوائی اڈے میں کانفرنس یا میٹنگ رومز ہیں؟ [76]","ur","facilities","departure","{""facility"":""meeting room"",""service"":""business""}","ہاں، محدود کانفرنس اور میٹنگ رومز اسلام آباد انٹرنیشنل ایئرپورٹ کے پریمیم لاؤنج میں بزنس سینٹر کے حصے کے طور پر دستیاب ہیں۔ یہ میٹنگ کی جگہیں چھوٹی کاروباری میٹنگز، کانفرنس کالز، یا نجی بات چیت کے لیے موزوں ہیں۔ سہولیات میں عام طور پر شامل ہیں: نجی یا نیم نجی میٹنگ کے علاقے آرام دہ بیٹھنے کے ساتھ، وائی فائی کنیکٹیویٹی اور پاور آؤٹ لیٹس، بنیادی پریزنٹیشن کی سہولیات جیسے وائٹ بورڈز یا فلپ چارٹس، اور کچھ کیسز میں آڈیو ویژول سامان۔ ان میٹنگ رومز تک رسائی عام طور پر لاؤنج تک رسائی کی ضرورت ہوتی ہے، جو بزنس کلاس ٹکٹ، لاؤنج ممبرشپ، یا ڈے پاس کے ذریعے حاصل کی جا سکتی ہے۔ بڑی کانفرنسز یا واقعات کے لیے، قریبی ایئرپورٹ ہوٹلز جامع کانفرنس کی سہولیات پیش کرتے ہیں۔ اگر آپ کو میٹنگ رومز کی ضرورت ہے، تو پیشگی بکنگ کی سفارش کی جاتی ہے۔","میٹنگ رومز | Auto-generated"
"177","کیا فوٹوگرافی یا ویڈیو بنانے کی اجازت ہے؟ براہِ کرم تصدیق کریں۔","ur","facilities","departure","{""policy"":""photography"",""service"":""media""}","اسلام آباد انٹرنیشنل ایئرپورٹ میں ذاتی فوٹوگرافی اور ویڈیوگرافی عام طور پر عوامی علاقوں میں اجازت ہے، لیکن اہم پابندیاں ہیں۔ آپ عام طور پر فوٹو لے سکتے ہیں: اپنے خاندان اور دوستوں کی، عمومی ٹرمینل کے علاقوں کی، اور کھانے یا خریداری کے علاقوں کی ذاتی یادگاری کے لیے۔ سخت ممنوع ہے: سیکیورٹی چیک پوائنٹس اور اسکریننگ علاقوں کی، سیکیورٹی اہلکاروں اور ان کے طریقہ کار کی، امیگریشن اور کسٹمز کے علاقوں کی، حساس سیکیورٹی سامان یا انفراسٹرکچر کی، اور دوسرے مسافروں کی ان کی اجازت کے بغیر۔ تجارتی یا پیشہ ورانہ فوٹوگرافی، فلم بنانے، یا ڈرون کا استعمال سختی سے ممنوع ہے جب تک کہ پیشگی تحریری اجازت حاصل نہ ہو ایئرپورٹ حکام سے۔ اگر کوئی سیکیورٹی اہلکار آپ کو فوٹو لینا بند کرنے کو کہے، تو فوری طور پر تعمیل کریں۔","فوٹوگرافی کی پالیسی | Auto-generated"
"178","کیا میں ایئرپورٹ پر کھانا آرڈر اور ڈیلیور کروا سکتا ہوں۔ براہِ کرم؟","ur","facilities","departure","{""service"":""food delivery""}","اسلام آباد انٹرنیشنل ایئرپورٹ پر کھانے کی ڈیلیوری کے اختیارات محدود ہیں کیونکہ ایئرپورٹ سیکیورٹی پروٹوکول عام طور پر باہر سے فوڈ ڈیلیوری کو محدود کرتے ہیں خاص طور پر سیکیورٹی چیک پوائنٹ کے بعد روانگی لاؤنج میں۔ تاہم، آپ کے پاس کئی اختیارات ہیں: سیکیورٹی سے پہلے، آپ عام فوڈ ڈیلیوری ایپس استعمال کر سکتے ہیں کھانا ایئرپورٹ کے مرکزی داخلی علاقے میں ڈیلیور کروانے کے لیے، حالانکہ آپ کو کھانا لینے کے لیے باہر جانا پڑے گا۔ ٹرمینل کے اندر، آپ کے پاس متعدد ریستوراں اور کیفے ہیں جو ٹیبل سروس یا ٹیک آؤٹ فراہم کرتے ہیں۔ کچھ ریستوراں آپ کے گیٹ بیٹھنے کے علاقے میں کھانا پہنچانے کے لیے عملہ بھیج سکتے ہیں اگر آپ کی پرواز جلد ہے۔ پریمیم لاؤنج میں، مفت کھانا اور مشروبات دستیاب ہیں اور کچھ کیسز میں آرڈر کردہ کھانا آپ کی نشست پر لایا جا سکتا ہے۔","فوڈ ڈیلیوری | Auto-generated"
"179","کیا ہوائی اڈے میں پوسٹ آفس یا کوریئر سروس ہے۔ براہِ کرم؟","ur","facilities","departure","{""facility"":""post office"",""service"":""mail""}","محدود پوسٹل سروسز اسلام آباد انٹرنیشنل ایئرپورٹ میں دستیاب ہیں۔ ایک چھوٹا پوسٹل سروس کاؤنٹر کاروباری اوقات کے دوران مرکزی دروازے کے قریب دستیاب ہے۔ یہ سہولت بنیادی خدمات پیش کرتی ہے جیسے: ٹکٹوں کی فروخت، خطوط اور پوسٹ کارڈز بھیجنا، چھوٹے پیکجز کی قبولیت، اور بنیادی پوسٹل مصنوعات کی فروخت۔ جامع کوریئر یا ایکسپریس شپنگ سروسز کے لیے، بڑے بین الاقوامی کوریئر کمپنیوں جیسے ڈی ایچ ایل، فیڈیکس، اور یو پی ایس کے اسلام آباد شہر میں دفاتر ہیں اور پک اپ سروسز یا ڈراپ آف مقامات پیش کرتے ہیں۔ کچھ یادگاری دکانیں بین الاقوامی شپنگ کی خدمات فراہم کر سکتی ہیں اگر آپ تحائف یا سامان خریدتے ہیں۔ اہم یا وقت کے حساس شپمنٹس کے لیے، شہر میں مخصوص کوریئر دفاتر کا استعمال کرنا بہتر ہے جہاں آپ مکمل ٹریکنگ اور انشورنس اختیارات حاصل کر سکتے ہیں۔","پوسٹل سروسز | Auto-generated"
"180","کیا ہوائی اڈے میں جم یا ورزش کی سہولیات ہیں۔ براہِ کرم؟","ur","facilities","departure","{""facility"":""gym"",""service"":""fitness""}","نہیں، اسلام آباد انٹرنیشنل ایئرپورٹ میں فی الوقت مکمل جم یا فٹنس سینٹر دستیاب نہیں ہے۔ تاہم، کئی متبادل ہیں جو سرگرم رہنے میں مدد کر سکتے ہیں: ٹرمینل میں چلنا بہترین ورزش ہے - ٹرمینل کافی بڑا ہے کہ ایک سرے سے دوسرے سرے تک چلنا اچھا ورزش فراہم کرتا ہے۔ پریمیم لاؤنج میں شاور کی سہولیات ہیں جو تازہ دم ہونے کے لیے استعمال کی جا سکتی ہیں۔ کچھ ٹرمینل علاقوں میں سٹریچنگ یا ہلکی ورزش کے لیے نسبتاً پرسکون جگہیں ہیں۔ قریبی ایئرپورٹ ہوٹلز میں سے کچھ میں فٹنس سینٹرز ہیں جو مہمانوں کے لیے دستیاب ہیں۔ طویل لے اوور کے لیے، آپ اسلام آباد شہر میں جم یا فٹنس سینٹرز تلاش کر سکتے ہیں۔ بہت سے عالمی بڑے ایئرپورٹس اب فٹنس سہولیات شامل کر رہے ہیں، تو یہ ممکن ہے کہ اسلام آباد ایئرپورٹ مستقبل میں ایسی سہولیات شامل کرے۔","فٹنس سہولیات | Auto-generated"
"181","کیا بچوں کے لیے دودھ گرم کرنے کی سہولت ہے؟ [81]","ur","facilities","departure","{""facility"":""bottle warming"",""passenger"":""infant""}","جی ہاں، شیرخوار بچوں کے ساتھ سفر کرنے والے والدین کے لیے بوتل گرم کرنے کی سہولیات اسلام آباد انٹرنیشنل ایئرپورٹ میں دستیاب ہیں۔ گیٹ 3 کے قریب ماں اور بچے کا مخصوص کمرہ بچے کی بوتلیں اور کھانا گرم کرنے کی سہولیات سے لیس ہے۔ یہ کمرہ صاف، نجی، اور آرام دہ ہے، والدین کو اپنے شیرخوار بچوں کی دیکھ بھال کے لیے ایک پرسکون جگہ فراہم کرتا ہے۔ اضافی طور پر، زیادہ تر ریستوراں اور کیفے کا عملہ بچے کی بوتلیں گرم کرنے میں مدد کر سکتا ہے اگر آپ ان سے درخواست کریں۔ پریمیم لاؤنج میں بھی بچوں کے کھانے کو تیار کرنے کی سہولیات دستیاب ہو سکتی ہیں۔ بہتر ہے کہ اپنے ساتھ تھرموس میں گرم پانی لے جائیں یا ریستوراں سے گرم پانی مانگیں فارمولا تیار کرنے کے لیے۔ فارمیسی اور سہولت اسٹورز بچے کے کھانے کی بنیادی سپلائیز فروخت کرتی ہیں اگر آپ کو اضافی چیزوں کی ضرورت ہو۔ ایئرپورٹ کا عملہ خاندانوں کے ساتھ مددگار ہے اور آپ کی ضروریات میں مدد کر سکتا ہے۔","بچے کی بوتل | Auto-generated"
"182","کیا میں پاکستانی روپے ATM سے نکال سکتا ہوں؟ [82]","ur","facilities","departure","{""service"":""ATM withdrawal"",""currency"":""PKR""}","جی ہاں، آپ اسلام آباد انٹرنیشنل ایئرپورٹ میں واقع اے ٹی ایم سے پاکستانی روپے آسانی سے نکال سکتے ہیں۔ متعدد اے ٹی ایم مشینیں پورے ٹرمینل میں واقع ہیں اور 24/7 دستیاب ہیں۔ یہ اے ٹی ایم قبول کرتی ہیں: مقامی پاکستانی بینک کارڈز تمام بڑے بینکوں سے، بین الاقوامی ڈیبٹ اور کریڈٹ کارڈز بشمول ویزا، ماسٹر کارڈ، امریکن ایکسپریس، اور یونین پے، اور ایکسپریس کیش اور دیگر بین الاقوامی اے ٹی ایم نیٹ ورکس۔ نکالنے کی حدیں آپ کے بینک اور کارڈ کی قسم پر منحصر ہیں لیکن عام طور پر فی لین دین 25,000-50,000 روپے ہیں۔ بین الاقوامی کارڈز کے لیے، آپ کا گھریلو بینک غیر ملکی اے ٹی ایم استعمال کی فیس وصول کرے گا۔ اے ٹی ایم اسکرین آپ کو لین دین کی فیس کے بارے میں مطلع کرے گی اس سے پہلے کہ آپ واپسی کی تصدیق کریں۔ نوٹ: اے ٹی ایم صرف پاکستانی روپے ڈسپنس کرتی ہیں، غیر ملکی کرنسی نہیں۔","اے ٹی ایم نکاسی | Auto-generated"
"183","کیا ہوائی اڈے میں بچوں کے لیے پلے اسٹیشن یا گیمز ہیں۔ براہِ کرم؟","ur","facilities","departure","{""facility"":""gaming"",""passenger"":""children""}","اسلام آباد انٹرنیشنل ایئرپورٹ میں روایتی ویڈیو گیم کنسولز یا آرکیڈ اسٹائل گیمنگ زون فی الوقت عام مسافروں کے لیے دستیاب نہیں ہیں۔ تاہم، بچوں کی تفریح کے لیے کئی اختیارات ہیں: گیٹ 5 کے قریب مخصوص بچوں کا کھیل کا علاقہ جو جسمانی سرگرمی اور کھیل کی سہولیات فراہم کرتا ہے 2-10 سال کی عمر کے بچوں کے لیے۔ مفت ایئرپورٹ وائی فائی جو بچوں کو اپنے ٹیبلٹس یا اسمارٹ فونز پر گیمز کھیلنے، ویڈیو دیکھنے، یا تعلیمی ایپس استعمال کرنے کی اجازت دیتا ہے۔ گیٹ بیٹھنے کے علاقوں میں چارجنگ پوائنٹس جہاں خاندان اپنے الیکٹرانک آلات استعمال کر سکتے ہیں۔ کچھ ریستورانوں میں بچوں کے لیے سرگرمی کی شیٹس یا رنگ بھرنے کی کتابیں دستیاب ہو سکتی ہیں۔ یادگاری دکانیں چھوٹے کھلونے، کتابیں، اور سرگرمیاں فروخت کرتی ہیں جو بچوں کو مصروف رکھ سکتی ہیں۔ ٹرمینل بھر میں ٹی وی اسکرینیں جو بچوں کے پروگرام یا فلمیں دکھا سکتی ہیں۔","بچوں کی گیمنگ | Auto-generated"
"184","کیا سگریٹ نوشی سے پاک علاقے واضح طور پر نشان زد ہیں۔ براہِ کرم؟","ur","facilities","departure","{""policy"":""non-smoking"",""facility"":""signage""}","جی ہاں، پورا اسلام آباد انٹرنیشنل ایئرپورٹ ٹرمینل سگریٹ نوشی سے پاک ہے اور یہ واضح طور پر نشان زد ہے۔ پاکستانی قانون اور ہوا بازی کے ضوابط کے تحت، ایئرپورٹ کی اندرونی عمارتوں میں سگریٹ نوشی سختی سے ممنوع ہے۔ آپ کو 'نو سموکنگ' علامات پورے ٹرمینل میں اردو اور انگریزی دونوں میں نمایاں طور پر ڈسپلے شدہ نظر آئیں گی۔ یہ علامات یہاں ہیں: تمام داخلی راستوں پر، ریسٹ رومز میں، بیٹھنے کے علاقوں میں، ریستورانوں اور کیفے میں، اور گیٹ لاؤنجز میں۔ واحد مخصوص سگریٹ نوشی کا علاقہ ٹرمینل کے باہر ایک بیرونی جگہ میں ہے جو سیکیورٹی کے بعد قابل رسائی ہے، اور یہ واضح سائن بورڈ کے ساتھ نشان زد ہے۔ ٹرمینل کے اندر سگریٹ نوشی کے نتیجے میں بھاری جرمانے اور ممکنہ قانونی کارروائی ہو سکتی ہے۔ الیکٹرانک سگریٹ اور ویپنگ ڈیوائسز بھی اندرونی ممانعت کے تابع ہیں۔","نو سموکنگ سائنیج | Auto-generated"
"185","کیا ٹرمینل میں موبائل فون چارجنگ لاکرز ہیں؟ [85]","ur","facilities","departure","{""facility"":""phone locker"",""service"":""charging""}","نہیں، مخصوص موبائل فون چارجنگ لاکرز جیسے کہ کچھ بین الاقوامی ایئرپورٹس میں پائے جاتے ہیں فی الوقت اسلام آباد انٹرنیشنل ایئرپورٹ میں دستیاب نہیں ہیں۔ تاہم، آپ کے فون کو محفوظ طریقے سے چارج کرنے کے لیے متعدد اختیارات ہیں: پورے ٹرمینل میں گیٹ بیٹھنے کے علاقوں پر مفت چارجنگ اسٹیشنز جہاں آپ اپنے فون کو چارج کرتے ہوئے اس کی نگرانی کر سکتے ہیں۔ بہت سی نشستوں میں بلٹ ان یو ایس بی پورٹس اور پاور آؤٹ لیٹس ہیں۔ پریمیم لاؤنج میں وائرلیس چارجنگ پیڈ اور کافی پاور آؤٹ لیٹس دستیاب ہیں۔ ریستورانوں اور کیفے کے ٹیبلز پر اکثر پاور آؤٹ لیٹس ہوتے ہیں۔ آپ سہولت اسٹورز سے پورٹیبل پاور بینک خرید سکتے ہیں تاکہ اپنے فون کو چارج رکھیں۔ مہم نصیحت: عوامی چارجنگ اسٹیشنز پر آلات کو کبھی بھی بغیر نگرانی کے نہ چھوڑیں کیونکہ چوری ہو سکتی ہے۔","فون چارجنگ | Auto-generated"
"186","کیا پاکستانی فوج کے اہلکاروں کے لیے خصوصی لاؤنج ہے؟ [86]","ur","facilities","departure","{""facility"":""military lounge"",""passenger"":""military""}","جی ہاں، پاکستانی مسلح افواج کے اہلکار اور ان کے اہل خانہ خصوصی لاؤنج کی سہولیات تک رسائی حاصل کر سکتے ہیں۔ عام طور پر ایئرپورٹ پر فوجی اہلکاروں اور دفاعی عملے کے لیے مخصوص علاقے ہوتے ہیں، حالانکہ یہ عام مسافروں کے لیے واضح طور پر نشان زد یا قابل رسائی نہیں ہو سکتے۔ فوجی لاؤنج تک رسائی حاصل کرنے کے لیے، اہلکار کو: درست فوجی شناخت کارڈ یا دستاویزات پیش کرنا ہوں گے، اور مخصوص لاؤنج کے مقام کے بارے میں انفارمیشن ڈیسک یا فوجی رابطے سے پوچھنا چاہیے۔ ان لاؤنجز میں عام طور پر شامل ہیں: آرام دہ بیٹھنے کے علاقے، ریفریشمنٹ، وائی فائی، اور بعض اوقات خصوصی خدمات۔ شہید خاندانوں اور زخمی جنگجوؤں کے لیے اضافی رعایت اور خدمات دستیاب ہو سکتی ہیں۔ فوجی سفری احکامات یا آفیشل ڈیوٹی کی دستاویز بھی خصوصی سہولیات تک رسائی میں مدد کر سکتی ہے۔","ملٹری لاؤنج | Auto-generated"
"187","کیا ہوائی اڈے میں حج یا عمرے کی خدمات ہیں؟ [87]","ur","facilities","departure","{""service"":""Hajj services"",""religious"":""pilgrimage""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ حج اور عمرے کے حاجیوں کے لیے خصوصی خدمات اور سہولیات فراہم کرتا ہے، خاص طور پر حج کے موسم کے دوران۔ یہ خدمات شامل ہیں: مخصوص حج اور عمرہ لاؤنج یا پروسیسنگ علاقے جو حج کی پروازوں کے دوران فعال ہوتے ہیں، وزارت مذہبی امور اور حج کے نمائندے جو حاجیوں کی مدد کرتے ہیں، خصوصی چیک ان کاؤنٹر حج اور عمرہ گروپوں کے لیے، سامان کی ہینڈلنگ میں مدد جو اکثر حج کے مسافروں کے لیے زیادہ ہوتا ہے، معلومات اور رہنمائی حج کے ضوابط، ویزا کی ضروریات، اور سعودی عرب میں روانگی کے طریقہ کار کے بارے میں، اور بزرگ یا معذور حاجیوں کے لیے وہیل چیئر اور خصوصی مدد۔ غیر حج کے مہینوں میں، عمرہ کرنے والے مسافر باقاعدہ ایئرپورٹ کی سہولیات استعمال کرتے ہیں لیکن اب بھی ضرورت پڑنے پر خصوصی مدد کی درخواست کر سکتے ہیں۔","حج کی خدمات | Auto-generated"
"188","کیا ٹرمینل میں خاموشی یا نماز کا زون ہے۔ براہِ کرم؟","ur","facilities","departure","{""facility"":""quiet zone"",""religious"":""meditation""}","جی ہاں، اسلام آباد انٹرنیشنل ایئرپورٹ میں کئی پرسکون علاقے ہیں جہاں مسافر آرام، نماز، یا مراقبہ کر سکتے ہیں۔ بنیادی جگہیں ہیں: دوسری منزل پر گیٹ 5 کے قریب مخصوص نماز کے کمرے جو 24/7 کھلے ہیں اور خاموش، پرسکون ماحول فراہم کرتے ہیں۔ یہ کمرے مسلمانوں کے لیے پانچ روزانہ نمازیں ادا کرنے کے لیے ڈیزائن کیے گئے ہیں لیکن دیگر مذاہب کے لوگ بھی خاموشی سے عبادت کے لیے استعمال کر سکتے ہیں۔ نماز کے کمروں کے قریب اوپری سطح کے علاقے عام طور پر زیادہ پرسکون ہوتے ہیں اور صرف خاموشی اور آرام کی تلاش میں مسافروں کے لیے موزوں ہیں۔ کچھ گیٹ علاقے، خاص طور پر آف پیک اوقات میں، نسبتاً پرسکون ہو سکتے ہیں۔ پریمیم لاؤنج میں پرسکون زون ہیں جہاں مسافر آرام کر سکتے ہیں۔","خاموش زون | Auto-generated"
"189","کیا ٹرمینل میں خریداری کے لیے ٹرالیاں یا کارٹس ہیں۔ براہِ کرم؟","ur","facilities","departure","{""service"":""shopping carts""}","اسلام آباد انٹرنیشنل ایئرپورٹ کے روانگی ٹرمینل میں خریداری کے کارٹس یا ٹرالیاں عام طور پر دستیاب نہیں ہیں کیونکہ یہ فنکشن بنیادی طور پر سامان کی ٹرالیوں کے ذریعے پورا کیا جاتا ہے۔ تاہم: بیگیج ٹرالیاں (لگیج کارٹس) ٹرمینل کے داخلی علاقوں میں اور چیک ان کاؤنٹرز کے قریب آسانی سے دستیاب ہیں۔ یہ ٹرالیاں آپ کے سامان کو منتقل کرنے کے لیے استعمال کی جا سکتی ہیں اور اگر آپ کو ضرورت ہو تو خریداری کے بیگ بھی لے جا سکتی ہیں۔ کچھ ٹرالیوں کے لیے ایک چھوٹا سا ڈپازٹ یا کرایہ کی ضرورت ہو سکتی ہے جو واپسی پر قابل واپسی ہے۔ زیادہ تر یادگاری اور تحفہ کی دکانیں چھوٹی ہیں اور مسافر عام طور پر اپنی خریداری ہاتھ سے لے جاتے ہیں یا خریداری کے بیگ میں۔ بڑی خریداری کے لیے، دکان کا عملہ شپنگ کا بندوبست کر سکتا ہے یا اشیاء کو لے جانے میں مدد کر سکتا ہے۔","خریداری کارٹس | Auto-generated"
"190","کیا ٹرمینل میں درزی یا کپڑے کی مرمت کی سروس ہے۔ براہِ کرم؟","ur","facilities","departure","{""service"":""tailor"",""facility"":""clothing repair""}","نہیں، اسلام آباد انٹرنیشنل ایئرپورٹ میں فی الوقت مخصوص درزی یا کپڑے کی مرمت کی خدمات دستیاب نہیں ہیں۔ یہ خدمات عام طور پر ایئرپورٹس میں نایاب ہیں کیونکہ مانگ محدود ہے اور زیادہ تر مسافر سادہ کپڑے کی مرمت خود سنبھال سکتے ہیں۔ تاہم، چھوٹی مرمتوں کے لیے کچھ متبادل ہیں: سہولت اسٹورز یا فارمیسی سفری سلائی کٹس، سیفٹی پنز، اور بنیادی کپڑے کی مرمت کی سپلائیز فروخت کر سکتی ہیں۔ اگر آپ کو فوری طور پر کپڑے کی ایمرجنسی ہے، تو انفارمیشن ڈیسک کا عملہ بنیادی مدد فراہم کرنے یا حل تجویز کرنے کی کوشش کر سکتا ہے۔ قریبی ایئرپورٹ ہوٹلز میں concierge خدمات ہو سکتی ہیں جو کپڑے کی مرمت کا بندوبست کر سکتی ہیں۔ جامع درزی کی خدمات کے لیے، آپ کو اسلام آباد یا راولپنڈی شہر میں مقامی درزیوں کی تلاش کرنی ہوگی۔","درزی کی خدمات | Auto-generated"
"191","کیا ٹرمینل میں دودھ یا بچے کے کھانے کی وارمر ہے؟ براہِ کرم تصدیق کریں۔","ur","facilities","departure","{""facility"":""baby food warmer"",""service"":""heating""}","جی ہاں، بچے کے کھانے کی وارمنگ کی سہولیات اسلام آباد انٹرنیشنل ایئرپورٹ میں دستیاب ہیں۔ گیٹ 3 کے قریب واقع ماں اور بچے کا مخصوص کمرہ بچے کی بوتلیں اور کھانا گرم کرنے کی سہولیات سے لیس ہے۔ یہ کمرہ والدین کو ایک پرسکون، نجی جگہ فراہم کرتا ہے جہاں وہ اپنے شیرخوار بچوں کی دیکھ بھال کر سکتے ہیں اور کھانا تیار کر سکتے ہیں۔ اضافی طور پر، زیادہ تر ریستورانوں اور کیفے کا عملہ بچے کی بوتلیں یا کھانا گرم کرنے میں خوشی سے مدد کرے گا اگر آپ ان سے پوچھیں - صرف کھانے کی ڈھانچہ فراہم کریں اور وہ اسے محفوظ طریقے سے گرم کریں گے۔ گرم پانی بھی تقریباً کسی بھی کیفے یا ریستوراں سے دستیاب ہے فارمولا تیار کرنے کے لیے۔ پریمیم لاؤنج میں بھی بچے کے کھانے کی تیاری کی سہولیات ہو سکتی ہیں۔ اگر آپ کو کوئی مسئلہ آتا ہے، تو انفارمیشن ڈیسک کا عملہ آپ کو قریبی وارمنگ سہولیات کی طرف رہنمائی کر سکتا ہے۔","بچے کا کھانا گرم کرنا | Auto-generated"
