"id","query","language","intent","terminal","entities","expected_response","notes"
"114","Information desk kahan milegi? — plz confirm.","roman","facilities","departure","{""facility"":""information desk"",""service"":""help""}","Information desks Islamabad International Airport mein multiple strategic locations par available hain takay passengers easily help access kar sakein. Main information desk central departure hall mein waqe hai jahan easily visible signage hai. Additional information points hain: arrival hall mein international passengers ke liye, security checkpoint ke qareeb, aur some gate areas mein. Information desk staff multilingual hai aur English, Urdu, aur regional languages mein communicate kar sakta hai. Services provided include: general airport information jaise terminal layout, gate locations, facility directions, flight information aur updates about delays, cancellations, ya gate changes, lost and found assistance, wheelchair aur special assistance requests, directions to restaurants, shops, lounges, aur other facilities, local transportation information jaise taxis, buses, aur car rentals, hotel recommendations aur booking assistance, tourist information about Islamabad aur Pakistan, aur emergency assistance aur coordination with security ya medical services. Staff trained hai handle karne ko various passenger inquiries aur typically friendly aur helpful hai. Agar aap ko kisi bhi facility ya service ke baare mein confusion hai, information desk first point of contact hai. Desk hours usually early morning se late night tak hain flight schedules ke sath align ho kar. Busy times par wait time ho sakta hai, lekin staff quickly assist karne ki koshish karta hai. Free brochures, maps, aur pamphlets bhi information desk par available hain.","Information services | Auto-generated"
"115","Kya airport mein pharmacy hai? — plz confirm.","roman","facilities","departure","{""facility"":""pharmacy"",""service"":""medicine""}","Ji haan, pharmacy ya medical store Islamabad International Airport ke departure terminal mein available hai jo basic medications aur health products bechti hai. Pharmacy typically Gate 4 ke qareeb location par hai aur convenient hours mein khuli rehti hai usually subah 7 bajay se raat 10 bajay tak, lekin exact timings vary kar sakti hain. Available products mein shamil hain: over-the-counter medications jaise pain relievers (paracetamol, ibuprofen), cold aur flu medicines, antacids for stomach issues, anti-diarrhea medicines, allergy medications (antihistamines), motion sickness tablets, first aid supplies jaise bandages, antiseptic creams, thermometers, basic health monitoring devices jaise BP monitors, personal care items aur hygiene products, vitamins aur supplements, aur limited baby care products jaise formula milk, diapers. Prescription medications limited selection mein available ho sakte hain, lekin better hai ke apni own prescribed medicines carry karein especially chronic conditions ke liye. Pharmacist basic health advice bhi de sakta hai aur suitable over-the-counter options recommend kar sakta hai. Prices airport pharmacy mein city pharmacies se thode zyada ho sakte hain. Agar aap ko specific medication chahiye jo wahan nahi hai, pharmacist alternative suggest kar sakta hai. Travel health essentials jaise jet lag pills, sleep aids, aur digestive enzymes bhi mil sakte hain. Emergency medical situations ke liye, medical center Gate 2 par better option hai jahan doctors available hain.","Pharmacy | Auto-generated"
"116","Airport lounge mein kya kya facilities hain? — plz confirm.","roman","facilities","departure","{""facility"":""lounge amenities""}","Premium lounge Islamabad International Airport mein comprehensive facilities provide karta hai comfortable aur relaxing experience ke liye. Gate 7 ke qareeb waqe lounge mein yeh amenities included hain: Food aur Beverages - complimentary buffet with hot meals (Pakistani aur international cuisine), variety of snacks jaise samosas, sandwiches, fruits, bakery items, unlimited beverages including tea, coffee, juices, soft drinks, aur kuch lounges mein limited alcoholic beverages bhi; Seating aur Comfort - comfortable recliners aur sofas, quiet zones for rest, individual workstations for business travelers; Technology - free high-speed WiFi throughout lounge, charging stations with multiple ports, business center with computers, printers, photocopiers, aur scanners, international newspapers aur magazines, TV screens with news aur entertainment channels; Washroom Facilities - clean aur well-maintained restrooms, shower facilities with towels aur toiletries, personal grooming products; Additional Services - flight information displays, assistance with rebooking ya inquiries, limited meeting rooms (availability par dependent), aur concierge services. Lounge environment peaceful hai away from crowded terminal. Air conditioning ya heating maintained hai for optimal comfort. Staff attentive hai aur regularly replenish food aur drinks. Some lounges mein spa ya massage chairs bhi ho sakte hain. Access usually 3-4 hours se pehle ki flight ke liye allowed hai. Guest policies vary - kuch lounges allow karte hain additional guests for a fee.","Lounge facilities | Auto-generated"
"117","Kya duty free shopping available hai? — plz confirm.","roman","facilities","departure","{""facility"":""duty free"",""service"":""shopping""}","Ji haan bilkul! Duty-free shopping Islamabad International Airport mein international departure area mein available hai security checkpoint ke baad. Duty-free shop mein wide range of products hai discounted prices par kyunki taxes aur duties waived hain international travelers ke liye. Available categories: Perfumes aur Cosmetics - international brands jaise Chanel, Dior, Estee Lauder, MAC, luxury fragrances aur skincare products; Alcohol aur Tobacco - imported wines, spirits, champagne, cigarettes, cigars (restrictions apply based on destination country); Electronics - headphones, cameras, watches, gadgets; Fashion Accessories - branded sunglasses, bags, wallets, scarves; Chocolates aur Confectionery - international brands jaise Toblerone, Lindt, Ferrero Rocher, gift boxes; Local Products - Pakistani handicrafts, traditional items, souvenirs. Shopping karte waqt remember karein: duty-free only international passengers ke liye hai proper boarding pass ke sath, liquid restrictions apply if purchased before security (lekin duty-free se baad mein no problem), destination country ki customs limits check karein especially alcohol aur tobacco ke liye, prices compare karein kyunki kabhi kabhi airport duty-free bhi expensive ho sakta hai regular stores se, aur payment methods include cash (PKR aur major foreign currencies) aur credit/debit cards. Staff multilingual hai aur assist kar sakti hai. Products typically sealed bags mein di jati hain jo flight tak nahi kholni chahiye. Purchase receipts save karein customs declaration ke liye.","Duty free shopping | Auto-generated"
"118","Kahan se airport ka map mil sakta hai? — plz confirm.","roman","facilities","departure","{""service"":""airport map""}","Airport map ya terminal layout Islamabad International Airport ka kai ways se mil sakta hai: Information Desk - free printed maps available hain jo detailed terminal layout dikhate hain with all facilities marked, yeh maps usually Urdu aur English dono mein hain. Digital Displays - interactive touchscreen kiosks poore terminal mein installed hain jo digital map provide karte hain 'You Are Here' marker ke sath, yeh kiosks allow karte hain ke aap specific facilities search karein aur directions paye. Mobile App - agar airport ka official mobile app hai to download kar ke detailed map aur real-time navigation mil sakti hai. Website - airport ki official website par downloadable PDF maps available hain jo aap print kar sakte hain travel se pehle. Signage - comprehensive directional signage poore terminal mein hai jo major facilities ki taraf guide karta hai including gates, restrooms, food court, lounges. Map features jo typically included hain: gate numbers aur locations, check-in counters, security checkpoints, baggage claim areas, restrooms, prayer rooms, medical center, information desks, restaurants aur cafes, shops aur duty-free, ATMs aur currency exchange, taxi stands aur transportation, parking areas. Maps mein usually color coding hoti hai different zones ke liye aur symbols standardized hote hain. Agar printed map chahiye, to information desk se free copy request karein. Staff bhi verbally directions de sakta hai agar map confusing lag raha ho.","Terminal map | Auto-generated"
"119","Kya airport mein hotel hai ya nearby? — plz confirm.","roman","facilities","departure","{""service"":""hotel"",""facility"":""accommodation""}","Direct airport ke andar hotel nahi hai, lekin Islamabad International Airport ke bahut qareeb multiple hotel options available hain different budget ranges mein. Airport ke vicinity mein hotels: Airport Hotels (walking distance within 5-10 minutes) - usually 3-4 star category with shuttle service, facilities include comfortable rooms, restaurants, WiFi, gym; Mid-range Hotels (2-5 km radius) - affordable options with basic amenities, airport pickup/drop service available; Luxury Hotels (Islamabad city mein, 20-30 km) - 5-star properties with full services agar aap extended stay chahte hain. Hotel booking: advance online booking through websites like Booking.com, Hotels.com, ya direct hotel websites recommended hai, information desk airport par hotel recommendations aur booking assistance provide kar sakta hai, kuch hotels mein airport desk bhi hota hai arrival area mein, taxi drivers bhi hotel suggestions de sakte hain lekin confirm karein ke wo commission base recommendations nahi hain. Hotel amenities typically: free airport shuttle (confirm timing advance mein), 24-hour check-in for late night arrivals, luggage storage agar early check-out ya late flight hai, dining options, meeting rooms for business travelers. Layover passengers: agar aap ka long layover hai (6+ hours), to day-use rooms kuch hotels mein available hain without overnight stay. Prices vary PKR 5,000 se lekar 20,000+ per night tak depending on hotel category aur season. Transit hotels specifically designed for short stays zyada convenient hain.","Hotel options | Auto-generated"
"120","Food court mein kya options hain? — plz confirm.","roman","facilities","departure","{""facility"":""food court"",""service"":""dining""}","Islamabad International Airport ka food court diverse dining options provide karta hai local aur international cuisine ke sath. Food court central location par hai easily accessible sabhi passengers ko. Available dining options: International Fast Food Chains - KFC for fried chicken, Subway for sandwiches aur subs, McDonald's (agar available ho), Pizza Hut for pizzas aur Italian items; Local Pakistani Restaurants - Taste of Pakistan jo authentic Pakistani dishes serve karta hai jaise biryani, karahi, nihari, haleem, various kebabs, traditional breakfast items like paratha aur chanay; Cafes aur Bakeries - Dunkin Donuts, local bakeries with fresh bread, cakes, pastries, cookies; Quick Service - snack bars with samosas, sandwiches, burgers, wraps; Beverages - tea stalls with desi chai, coffee shops, juice bars with fresh fruit juices aur smoothies. Dining considerations: prices airport mein city restaurants se slightly higher hain, operating hours vary but most places open early morning to late night, seating area shared hai with tables aur chairs, payment methods include cash aur cards mostly, halal food standards maintained hain as per Islamic requirements, vegetarian options bhi available hain though limited compared to non-veg. Popular items: for quick bite - samosa, sandwich, burger; for full meal - biryani plate, chicken karahi with naan; for breakfast - paratha with chanay, omelette; for snacks - pakora, french fries, pizza slice; for beverages - chai, coffee, fresh juice. Family dining areas with high chairs for babies bhi available hain. Takeaway bhi possible hai agar aap apne gate par le jana chahte hain. Nutritional information limited hai lekin staff se ingredients ke baare mein pooch sakte hain.","Food options | Auto-generated"
"121","Kya airport mein barber shop ya salon hai? — plz confirm.","roman","facilities","departure","{""facility"":""salon"",""service"":""grooming""}","Limited grooming services Islamabad International Airport mein available hain. Premium lounge mein basic grooming facilities ho sakti hain like shaving kits, combs, aur mirrors, lekin dedicated full-service barber shop ya beauty salon typically airport terminal mein nahi hai. Alternative options: nearby airport hotels mein salon services available ho sakti hain jo passengers ko accommodate kar sakte hain appointment ke sath, city mein proper salons aur barber shops 20-30 minutes drive par available hain extensive services ke liye, premium lounge mein limited grooming amenities jaise razors, shaving cream, aftershave, hair combs available hain self-service ke liye, pharmacy aur convenience stores personal grooming products bechte hain jaise combs, hair gel, deodorant jo aap quickly use kar sakte hain restroom mein. Typical grooming needs ke liye: clean shave - men's restroom mein aap apna own razor use kar sakte hain, hair fixing - comb aur hair products pharmacy se available hain, makeup - ladies restroom mein proper lighting aur mirrors hain, nail care - limited manicure kits convenience stores mein. Long layovers aur early morning flights ke liye yeh facilities helpful ho sakti hain freshen up karne ke liye. Future mein agar airport expand hota hai to dedicated salon service add ho sakti hai jaise kuch international airports mein hoti hai.","Grooming services | Auto-generated"
"122","Baggage wrapping service kahan hai? — plz confirm.","roman","facilities","departure","{""service"":""baggage wrapping"",""facility"":""luggage""}","Baggage wrapping aur packing services Islamabad International Airport mein check-in counters ke qareeb available hain departure terminal mein. Yeh service aap ki luggage ko protective plastic wrapping mein wrap karti hai additional security aur protection ke liye. Baggage wrapping benefits: protection against scratches, dirt, aur weather damage during handling, tamper deterrent jo unauthorized opening ko prevent karta hai aur aap ko peace of mind deta hai, easier identification kyunki wrapped bags stand out on baggage carousel, leakage prevention agar aap liquids ya fragile items pack kiye hain. Service process: aap apna bag wrapping station par le jayein, staff proper size ki plastic wrap use karega aur machine se tightly wrap karega covering all sides, handles aur wheels usually exposed rahte hain easy handling ke liye, price based on bag size - typically PKR 200-500 per bag, payment cash ya card se kar sakte hain, process quick hai usually 5-10 minutes per bag. When to use: international travel especially to countries jahan baggage handling rough hai, expensive luggage ko protect karne ke liye, bags with multiple pockets jo easily open ho sakte hain, gifts ya fragile items jo extra protection chahte hain. Important: wrapping ke baad agar security random check select karti hai to aap ko wrapping open karni par sakti hai for inspection aur phir rewrap karwani hogi. Wrapping karane se pehle ensure karein ke aap ki baggage properly packed hai aur locked hai. Alternative: aap apna own plastic wrap bhi la sakte hain aur DIY kar sakte hain lekin airport service zyada professional aur secure hai.","Luggage wrapping | Auto-generated"
"123","Kya airport mein porter service available hai? — plz confirm.","roman","facilities","departure","{""service"":""porter"",""facility"":""baggage assistance""}","Ji haan, porter services Islamabad International Airport mein available hain jo aap ki heavy luggage carry karne mein madad karte hain. Porters licensed aur uniformed hote hain aur airport ke entrance, arrival area, aur check-in counters ke qareeb readily available hain. Porter assistance useful hai when: aap ke paas multiple heavy bags hain, aap elderly hain ya physical limitations hain, aap children ke sath travel kar rahe hain aur hands full hain, aap time-sensitive situation mein hain aur quickly move karna chahte hain. Porter services include: baggage trolley arrange karna, bags ko entry se check-in counter tak le jana, check-in process mein assistance, check-in se security ya gate tak bags carry karna arrival par, bags ko aircraft se baggage claim tak track karna aur collect karna, baggage claim se taxi stand ya pickup point tak transport. Porter fees: officially set rates hain but typically PKR 200-500 per bag depending on distance aur bag size, heavy ya extra large bags ka charge zyada ho sakta hai, tip additional hai aur aap ki marzi par based - typically PKR 100-300 appreciate ki jati hai, payment cash mein preferred hai. How to engage porter: simply approach uniformed porter jo usually entry par khara hota hai, clearly communicate karein kahan tak help chahiye (check-in tak ya gate tak), agree on price pehle if possible to avoid disputes later, ensure porter aap ki bags carefully handle kar raha hai aur aap ki nazar mein rahe. Security reminder: porter se kabhi apna bag unattended na chhodein, valuable items aur documents apne carry-on mein rakhein, phir bhi porter ko trust karein kyunki wo licensed professional hai.","Porter services | Auto-generated"
"124","Airport ki free shuttle service hai kya? — plz confirm.","roman","facilities","departure","{""service"":""shuttle"",""facility"":""transport""}","Islamabad International Airport ki official internal shuttle service terminals ke beech currently limited hai kyunki airport ek main terminal structure hai. Lekin transportation options available hain: Within Airport Complex - moving walkways (travelators) long corridors mein installed hain jo aap ko walk karne mein assist karte hain especially agar gate door hai, golf carts ya electric vehicles kabhi available hain mobility-impaired passengers ya elderly ko transport karne ke liye on request. External Shuttle Services - kuch nearby hotels apni complimentary shuttle service offer karte hain guests ko airport se hotel tak le jane ke liye aur vice versa, is service ko use karne ke liye hotel se pehle confirm karein timings aur pickup location, hotel shuttle typically designated area se depart karti hai arrivals ke bahar. City Shuttle ya Bus Service - Islamabad aur Rawalpindi city tak public transport buses aur shuttles available hain fixed routes aur schedules par, prices affordable hain typically PKR 100-200 per person, schedule aur routes information desk par available hain. Private Transfer Services - pre-booked private car services aur app-based rides like Careem, Uber (agar available ho), hotel transfers jo charge karte hain but convenient hain. Parking Shuttle - long-term parking areas se terminal tak shuttle buses operate hoti hain regularly jo passengers ko unki cars se terminal tak le jati hain, yeh service typically free hai ya parking fee mein included. Free shuttle within terminal zones planned ho sakti hai future expansion mein jaise international airports mein hoti hai.","Shuttle service | Auto-generated"
"125","Kya water fountain ya drinking water free hai? — plz confirm.","roman","facilities","departure","{""facility"":""water fountain"",""service"":""drinking water""}","Ji haan bilkul! Free drinking water fountains aur refill stations Islamabad International Airport ke terminal mein multiple locations par installed hain. Yeh facilities accessible hain poore terminal mein including: gate areas ke qareeb jahan passengers wait kar rahe hote hain, main seating zones mein, security checkpoint ke baad departure lounge mein, restrooms ke qareeb kai locations par. Water fountains provide karte hain: clean, filtered, safe drinking water jo quality standards meet karta hai, cold ya room temperature water typically, refill option for reusable water bottles jo eco-friendly hai aur plastic waste reduce karta hai. Yeh service especially valuable hai kyunki: security se pehle aap liquids nahi la sakte (throw karne parte hain), phir security ke baad aap free water fountain se apni bottle refill kar sakte hain, yeh paisa bachata hai kyunki bottled water airport par expensive hota hai (PKR 100-150 per bottle). Using water fountain: simply press button ya pedal, clean fresh water flow hoga, aap directly pee sakte hain ya reusable bottle fill kar sakte hain, fountain ki height adjustable ya multiple heights mein hoti hai adults aur children ke liye. Hygiene maintained hai aur fountains regularly cleaned aur inspected hote hain. Agar aap ko fountain dhoondhne mein mushkil hai, signage follow karein ya staff se directions poochein. Some restaurants bhi free water provide karte hain customers ko. Alternative: agar aap ko bottled water preference hai sealed security ke liye, to convenience stores se purchase kar sakte hain but free fountains perfectly safe aur convenient hain.","Free water | Auto-generated"
"126","Meeting point kahan hai airport par? — plz confirm.","roman","facilities","departure","{""facility"":""meeting point""}","Designated meeting points Islamabad International Airport mein clearly marked areas hain jahan passengers apne family, friends, ya business contacts se mil sakte hain. Main meeting point arrivals hall mein waqe hai baggage claim area ke baad exit ke qareeb. Yeh area spacious hai with: visible signage jo 'Meeting Point' ya 'Meetup Area' indicate karta hai Urdu aur English mein, seating arrangements jahan aap wait kar sakte hain comfortably, good visibility so you can easily spot people arriving, close proximity to information desk for assistance agar zaroorat ho. Additional meetup locations: departure area mein security checkpoint se pehle ek general waiting area hai jahan non-travelers apne passengers ko drop off kar sakte hain aur short time wait kar sakte hain, food court area bhi popular meetup spot hai kyunki easy to locate aur refreshments available hain. Tips for successful meetup: clearly communicate the specific meeting point pehle text ya call se, landmark describe karein like 'main exit ke saamne wala pillar' ya 'information desk ke paas', time coordination important hai especially agar international flight hai jahan immigration aur customs time le sakta hai, phone charged rakhein aur local SIM ya roaming active ho coordination ke liye, patience rakhein kyunki airports mein crowds aur unexpected delays ho sakte hain. Agar flight arrival par meetup plan kar rahe hain: check flight status pehle to avoid long unnecessary wait, baggage claim usually 30-45 minutes leta hai to accordingly plan karein, passengers ko text karein jab wo land karein to update milta rahe. Meeting point par extended waiting possible hai lekin very long duration wait discouraged hai.","Meeting areas | Auto-generated"
"127","Kya special assistance counter hai? — plz confirm.","roman","facilities","departure","{""service"":""special assistance"",""accessibility"":""support""}","Ji haan, Special Assistance counter Islamabad International Airport mein available hai passengers ko various types of support provide karne ke liye. Yeh counter typically main departure hall mein check-in counters ke qareeb waqe hai with clear signage. Special Assistance services include: Wheelchair assistance for elderly, disabled, ya injury wale passengers - free service with trained staff, Meet and Assist service jo premium option hai where dedicated staff aap ko entry se gate tak ya arrival par aircraft se exit tak escort karta hai with all formalities, Priority boarding assistance for passengers with special needs, Unaccompanied minor service where staff bachon ki supervision karti hai who are traveling alone, Medical assistance coordination agar passenger ko health issues hain, Language assistance for passengers jo English ya Urdu nahi bolte, Baggage assistance for passengers jo heavy luggage handle nahi kar sakte. Service request karna: ideally advance booking karte waqt airline ko inform karein ke aap ko special assistance chahiye, ya arrival par airport par directly counter par request karein though advance notice better hai, staff will ask about specific requirements aur arrange accordingly, service typically free hai basic assistance ke liye though premium services chargeable ho sakti hain. Required information: type of assistance needed (wheelchair, medical, etc), flight details, passenger name aur contact, medical certificates agar applicable hon. Special Assistance counter staff trained hai handle various situations aur compassionate approach use karta hai. Agar aap ya aap ka family member special needs hai, don't hesitate to ask for help - airport yeh services isliye provide karti hai.","Special assistance | Auto-generated"
"128","Power bank charging kahan se mil sakta hai? — plz confirm.","roman","facilities","departure","{""service"":""power bank rental""}","Dedicated power bank rental service Islamabad International Airport mein currently widely available nahi hai jaise kuch modern international airports mein hoti hai. Lekin power backup ke liye alternatives hain: Purchasing Power Bank - convenience stores aur electronics shops airport terminal mein portable power banks bechte hain, prices vary based on capacity typically PKR 1,500-5,000, advantage yeh hai ke aap apna own power bank aapke paas rehta hai future travels ke liye bhi, brands available may include local aur some international. Charging Stations Usage - jaise pehle mentioned, multiple free charging stations terminal mein hain USB ports aur power outlets ke sath, aap apna device yahan charge kar sakte hain jab tak aap wait kar rahe hain, though yeh stationary solution hai aur aap ko spot par rehna parta hai. Premium Lounge Facilities - agar aap lounge access rakhte hain, wahan ample charging facilities hain aur aap comfortable environment mein apne devices charge kar sakte hain, kuch lounges portable chargers lend bhi kar sakte hain temporary use ke liye on request. DIY Solution - apna own fully charged power bank home se le ayein in your carry-on baggage (check airline regulations for permitted capacity - usually up to 20,000mAh allowed), is se aap ko airport dependency nahi hogi. Restaurant/Cafe Charging - jab aap dining area mein khana kha rahe hain, aap table ke paas available outlets se charge kar sakte hain. Future mein self-service power bank rental kiosks install ho sakti hain like some airports have where you rent a power bank for few hours aur return it at another kiosk.","Power bank | Auto-generated"
"129","Tourist information center kahan hai? — plz confirm.","roman","facilities","departure","{""facility"":""tourist info""}","Dedicated tourist information center Islamabad International Airport mein limited form mein available hai but main information desk yeh role bhi perform karta hai. Main information desk central departure aur arrival areas mein waqe hai with knowledgeable staff. Tourist information services include: General Information - Islamabad aur Rawalpindi ke major attractions ke baare mein, popular tourist destinations Pakistan mein jaise Hunza, Murree, Swat, Nathia Gali, historical sites like Taxila, Lahore Fort, Mohenjo Daro; Transportation Guidance - how to reach city center from airport, taxi fares aur booking, bus routes aur schedules, car rental options; Accommodation Help - hotel recommendations for different budgets, booking assistance ya contacts, nearby accommodation for immediate need; Maps aur Brochures - free city maps, tourist pamphlets about local attractions, cultural information, travel guides (limited availability); Safety aur Travel Tips - local customs aur cultural etiquette, safe areas aur precautions, emergency contacts, weather information; Tour Packages - contacts for tour operators, day trip options from Islamabad, weekend getaway suggestions. Staff ki limitations: specialized detailed itinerary planning available nahi hai, booking services limited hain, current real-time information like traffic updates ya event happenings comprehensive nahi ho sakti. Alternative resources: bookshop airport mein travel guidebooks bechti hai Pakistan ke baare mein, free WiFi use karke aap online resources check kar sakte hain, hotel concierge services better detailed tourist information provide kar sakti hain, Pakistan Tourism Development Corporation (PTDC) ka website aur city office more comprehensive information source hai. Tourist info helpful hai quick queries ke liye lekin detailed trip planning advance online research ya professional travel agent se better hai.","Tourist services | Auto-generated"
"130","Airport mein kya kya shops hain? — plz confirm.","roman","facilities","departure","{""facility"":""retail shops"",""service"":""shopping""}","Islamabad International Airport mein diverse shopping options available hain passengers ko various needs aur preferences ke liye. Main shopping areas security checkpoint ke dono taraf hain. Shops include: Duty-Free Shops - international brands perfumes, cosmetics, alcohol, tobacco (after security, international departures only), chocolates, electronics, fashion accessories; Souvenir aur Gift Shops - Pakistani handicrafts including pottery, miniature truck art, traditional textiles, embroidered items, gemstones aur jewelry, local sweets like sohan halwa, dry fruits aur nuts, books about Pakistan aur culture; Fashion aur Accessories - clothing brands, shoes aur bags, sunglasses aur watches, jewelry (gold, silver, artificial); Books aur Magazines - newspapers (local aur international), magazines (fashion, travel, business), novels aur bestsellers, travel guides aur maps, children's books aur coloring books; Electronics - mobile accessories, headphones aur earphones, chargers aur power banks, cameras aur gadgets, adapters aur converters; Convenience Stores - snacks aur beverages, travel essentials (toothbrush, toiletries), medicines (basic OTC), stationery; Specialty Items - prayer items (prayer mats, tasbeeh, Islamic books), sports items, toys for children. Shopping tips: prices airport mein city markets se generally higher hote hain, duty-free only beneficial hai for international travel, compare prices between shops kyunki variation ho sakta hai, payment methods - cash (PKR preferred) aur major credit/debit cards accepted, tax-free shopping international departures mein beneficial hai, bargaining generally not possible at fixed-price airport stores unlike local bazaars. Operating hours: most shops subah 6 baje se raat 11 baje tak khuli rehti hain but some 24 hours bhi. Shop staff usually English aur Urdu dono bol sakta hai.","Shopping options | Auto-generated"
"131","Luggage storage facility available hai kya? — plz confirm.","roman","facilities","departure","{""service"":""luggage storage"",""facility"":""baggage hold""}","Limited luggage storage ya left baggage facility Islamabad International Airport mein available hai but not as comprehensive as some international airports. Current options: Short-term Luggage Hold - kuch airlines apne passengers ko short-term bag storage allow karte hain agar long layover hai, is ke liye airline counter par poochna hoga aur policy airline-specific hai, charges apply ho sakte hain. Security Lockers - limited self-service lockers available ho sakte hain specific areas mein for small bags ya valuables, these are coin/card operated aur hourly basis par charge hote hain, locker sizes limited hain to large suitcases fit nahi ho sakte. Nearby Hotel Storage - agar aap kisi qareeb hotel se early checkout lete hain ya late check-in karenge, to hotel usually complimentary luggage storage offer karta hai apne guests ko, yeh option convenient hai agar aap city explore karna chahte hain bags ke baghar. Third-party Services - kuch independent luggage storage services city mein available hain jo airport se thoda door hain but pickup/delivery arrange kar sakte hain for a fee, yeh services online bookable hain advance mein. Important Considerations: security concerns ki wajah se airports baggage storage ko strictly regulate karti hain, all stored baggage security screening se guzarta hai, maximum storage duration limited hota hai usually 24-48 ghante, charges weight aur size par based hote hain typically PKR 500-1000 per bag per day, valuable items aur prohibited items storage mein accept nahi hoti, claim karte waqt original receipt aur ID zaruri hai. Agar aap long layover plan kar rahe hain aur bags store karna chahte hain, advance mein options research karein aur airline se bhi poochein. Alternative solution yeh hai ke aap hotel book karein even just for few hours jo luggage storage automatically include karta hai.","Luggage storage | Auto-generated"
"132","Kya airport par SIM card mil sakta hai? — plz confirm.","roman","facilities","departure","{""service"":""SIM card"",""facility"":""mobile""}","Ji haan, SIM card purchase karna Islamabad International Airport par possible hai international travelers ke liye jo Pakistan mein mobile connectivity chahte hain. SIM card outlets arrival area mein aur terminal ke main area mein available hain. Pakistan ke major telecom operators: Jazz (largest network with good coverage), Zong (4G network good in cities), Telenor (reliable service), Ufone (decent coverage). SIM purchase process: visit telecom operator kiosk airport par, passport copy aur one passport-size photo zaruri hai (biometric verification ke liye), kuch operators on-spot photo le lete hain, registration process typically 15-30 minutes, SIM immediately activate ho jata hai ya few hours mein. Available packages: prepaid tourist packages specially designed for visitors with data, calls, SMS, prices vary PKR 500-2000 depending on validity period aur data allocation, typical package includes 10-30 GB data, unlimited local calls, validity 7-30 days. Benefits of local SIM: cheaper than international roaming significantly, better network coverage locally, easy to recharge from any shop, useful for local calls (hotels, taxis, restaurants). Important notes: SIM registration compulsory hai Pakistan mein under biometric verification, agar aap apna own phone use kar rahe hain to ensure it's unlocked, 4G LTE widely available in cities but rural areas may have 3G, bring passport always jab SIM purchase ya verify karwa rahe hain. Recharge options: scratch cards available at any mobile shop, online recharge through banking apps, automated recharge through USSD codes. Airport SIM prices might be slightly higher than city rates lekin convenience worth hai especially agar aap immediately connectivity chahte hain. Staff usually English bol sakta hai aur process explain kar sakta hai.","SIM cards | Auto-generated"
"133","Kya travel insurance airport se mil sakti hai? — plz confirm.","roman","facilities","departure","{""service"":""travel insurance""}","Travel insurance desks ya counters Islamabad International Airport par limited availability mein hain. Insurance options: Airport Insurance Counters - kuch insurance companies ki desks departure area mein available ho sakti hain offering last-minute travel insurance, yeh typically short-term policies hain covering flight duration aur immediate travel period, staff English aur Urdu dono mein assist kar sakta hai, instant policy issuance with immediate coverage. Online Purchase - airport ki free WiFi use karke aap online travel insurance purchase kar sakte hain apne smartphone se, various Pakistani insurance companies websites offer instant policies, payment credit/debit card se, policy documents email par immediately receive ho jate hain. Types of Coverage Available: Trip cancellation aur interruption (flight delays, cancellations), Medical emergencies during travel, Baggage loss, theft ya damage, Personal accident coverage, Emergency evacuation. Important Considerations: airport se last-minute insurance costly ho sakta hai compared to advance online purchase, coverage limits check karein especially medical coverage amount jo international travel ke liye adequate hona chahiye, read policy terms carefully especially exclusions, pre-existing medical conditions usually covered nahi hote, high-risk activities (adventure sports) may require additional premium. Recommendation: ideally travel insurance advance mein online ya bank se purchase karein jo cost-effective aur comprehensive coverage deti hai, lekin agar aap bhool gaye to airport option better than traveling uninsured especially international trips ke liye, kuch credit cards complimentary travel insurance offer karte hain agar aap ticket us card se purchase karein. Insurance agent se sawal poochein clearly samajhne ke liye kya covered hai aur kya nahi.","Travel insurance | Auto-generated"
"134","Mera flight delay ho gaya, kya facilities hain? — plz confirm.","roman","facilities","departure","{""service"":""delay assistance""}","Flight delay ki surat mein Islamabad International Airport passengers ko support provide karta hai though facilities airline policies par depend karti hain. Delay compensation aur facilities: Airline Responsibility - under aviation regulations, airlines responsible hain delay facilities provide karne ke, short delays (1-2 hours) - usually refreshment vouchers, medium delays (2-4 hours) - meal vouchers aur lounge access possible, long delays (4+ hours) - hotel accommodation agar overnight, especially for international flights. Airport Facilities Available - waiting lounges with comfortable seating (free for all), multiple charging stations to keep devices powered, free WiFi to stay connected aur informed, food court aur restaurants (you may need to pay unless airline provides vouchers), shops aur duty-free for browsing, prayer rooms aur restrooms. What to do during delay: Check with airline counter immediately for updated information aur compensation options, keep boarding pass aur ID handy, stay near gate area for announcements, don't leave terminal agar compensation chahiye, collect vouchers agar airline provide kar rahi hai, use time productively - work, read, relax, walk around terminal to stretch. Passenger Rights: right to information about delay reason aur expected departure, right to refreshments aur accommodation as per airline policy aur delay duration, right to refund ya alternate flight booking agar delay excessive hai aur aap cancel karna chahte hain. Long Delay Options: agar delay 6+ hours hai aur aap city jana chahte hain, ensure ke aap check-in counter se re-entry ka confirmation le lein, return to airport well before revised departure time, remember security screening phir se hogi. Keep calm aur patient rahein, airport staff aur airline representatives assist karenge.","Delay facilities | Auto-generated"
