id,category,user_query,intent,airport,flight_number,origin_city,response,language
172,baggage_drop,Baggage drop کا سوال فلائٹ SV561 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV561,دبئی,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
173,baggage_drop,Baggage drop کا سوال فلائٹ EY766 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY766,دبئی,بیگج ڈراپ کاؤنٹر چیک اِن ہال کے قریب موجود ہیں اور عموماً روانگی سے 60 منٹ پہلے بند ہو جاتے ہیں۔,Urdu
174,contact_info,Contact info کا سوال فلائٹ QR183 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR183,شارجہ,فلائٹ QR183 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
175,contact_info,Contact info کا سوال فلائٹ EY163 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EY163,ابو ظہبی,فلائٹ EY163 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
176,contact_info,Contact info کا سوال فلائٹ HM569 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM569,دوحہ,فلائٹ HM569 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
177,contact_info,Contact info کا سوال فلائٹ SV614 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),SV614,جدہ,فلائٹ SV614 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
178,contact_info,Contact info کا سوال فلائٹ PK410 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK410,استنبول,فلائٹ PK410 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
179,contact_info,Contact info کا سوال فلائٹ EK491 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK491,ابو ظہبی,فلائٹ EK491 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
180,contact_info,Contact info کا سوال فلائٹ PK625 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK625,ابو ظہبی,فلائٹ PK625 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
181,contact_info,Contact info کا سوال فلائٹ UL921 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL921,لاہور,فلائٹ UL921 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
182,contact_info,Contact info کا سوال فلائٹ BA342 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA342,لاہور,فلائٹ BA342 کے بارے میں معلومات کیلئے ایئر لائن کے کسٹمر سروس سے رابطہ کریں یا ایئرپورٹ ڈیسک دیکھیں۔,Urdu
183,flight_date_change,Flight date change کا سوال فلائٹ HM497 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM497,ابو ظہبی,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
184,flight_date_change,Flight date change کا سوال فلائٹ PK230 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK230,لندن,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
185,flight_date_change,Flight date change کا سوال فلائٹ UL442 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL442,دبئی,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
186,flight_date_change,Flight date change کا سوال فلائٹ EK768 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK768,لندن,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
187,flight_date_change,Flight date change کا سوال فلائٹ UL412 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL412,دوحہ,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
188,flight_date_change,Flight date change کا سوال فلائٹ TK333 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK333,ریاض,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
189,flight_date_change,Flight date change کا سوال فلائٹ PK998 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK998,دوحہ,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
190,flight_date_change,Flight date change کا سوال فلائٹ QR804 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),QR804,لندن,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
191,flight_date_change,Flight date change کا سوال فلائٹ GF972 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF972,دوحہ,فلائٹ کی تاریخ میں کسی تبدیلی کی تصدیق کیلئے ایئر لائن کی اطلاع یا ایئرپورٹ ڈسپلے چیک کریں۔,Urdu
192,misc,Misc کا سوال فلائٹ UL653 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),UL653,شارجہ,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
193,misc,Misc کا سوال فلائٹ BA652 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),BA652,دبئی,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
194,misc,Misc کا سوال فلائٹ PK923 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK923,لندن,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
195,misc,Misc کا سوال فلائٹ GF822 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),GF822,لندن,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
196,misc,Misc کا سوال فلائٹ HM450 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),HM450,شارجہ,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
197,misc,Misc کا سوال فلائٹ PK742 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK742,کراچی,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
198,misc,Misc کا سوال فلائٹ TK123 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),TK123,لندن,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
199,misc,Misc کا سوال فلائٹ PK329 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),PK329,استنبول,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
200,misc,Misc کا سوال فلائٹ EK214 کے لیے؟,flight_information,اسلام آباد انٹرنیشنل ائیرپورٹ (ISB),EK214,دبئی,فوری اپڈیٹس کیلئے ایئرپورٹ ڈسپلے اور ایئر لائن ویب سائٹ دیکھیں یا انفارمیشن ڈیسک سے رجوع کریں۔,Urdu
